Location,Ground_Truth,State_List,Rank
"1,1",ID . ID = Expr,"[1, 241]",4
"1,15",. ID = Expr,[188],3
"1,16",ID = Expr,[259],2
"1,32",= Expr,[214],2
"1,34",STR,[75],1
"2,1",Stmt_token4 ID = Expr Stmt_token5 Expr CRStmtCRs Stmt_token6,"[9, 12, 11, 10, 28, 61, 108, 127, 139, 154, 162, 147, 164, 159, 97, 241]",12
"2,5",ID = Expr Stmt_token5 Expr CRStmtCRs Stmt_token6,[234],1
"2,7",= Expr Stmt_token5 Expr CRStmtCRs Stmt_token6,[232],1
"2,9",NUM,[60],1
"2,11",Stmt_token5 Expr CRStmtCRs Stmt_token6,"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 258]",13
"2,14",NUM,[58],1
"2,21",CR_token2,"[43, 44, 42, 48, 59, 90, 135, 169, 181, 194, 140]",5
"3,5",ID . ID = Expr,"[137, 88, 189]",8
"3,19",. ID = Expr,[184],4
"3,20",ID = Expr,[255],2
"3,31",= Expr,[221],2
"3,33",ID . ID ( ),[57],7
"3,47",. ID ( ),"[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 208, 226, 203]",10
"3,48",ID ( ),[260],3
"3,62",( ),"[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 208, 226, 203]",7
"3,63",),[26],5
"3,67",CR_token2,"[47, 44, 42, 48, 59, 90, 135, 169, 181, 194, 208, 226, 203]",1
"4,5",ID = Expr,"[137, 138, 96, 189]",2
"4,7",= Expr,[184],1
"4,9",ID . ID ( Exprs ),[70],2
"4,13",. ID ( Exprs ),"[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",3
"4,14",ID ( Exprs ),[260],1
"4,29",( Exprs ),"[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",3
"4,30",NUM,[26],2
"4,33",),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 249]",4
"4,37",CR_token2,"[49, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",1
"5,5",ID = Expr,"[137, 138, 89, 96, 189]",2
"5,7",= Expr,[184],1
"5,9",ID . ID ( Exprs ),[70],2
"5,13",. ID ( Exprs ),"[5, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",3
"5,14",ID ( Exprs ),[260],1
"5,29",( Exprs ),"[24, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",3
"5,30",NUM,[26],2
"5,33",),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 249]",4
"5,37",CR_token2,"[49, 44, 42, 48, 59, 90, 135, 169, 181, 194, 215, 226, 203]",1
"6,5",ID . ID ( Exprs ),"[137, 138, 89, 96, 189]",1
"6,19",. ID ( Exprs ),[184],2
"6,20",ID ( Exprs ),[255],1
"6,31",( Exprs ),[221],1
"6,32",ID,[27],1
"6,33",", MoreThanOneExpr","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]",1
"6,35",ID,[54],2
"6,36",", MoreThanOneExpr","[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]",1
"6,38",NUM,[54],1
"6,40",", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]",1
"6,42",NUM,[54],1
"6,44",),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 238]",2
"6,46",CR_token2,"[210, 226, 203]",1
"7,1",Stmt_token6,"[137, 138, 89, 96, 189]",5
