File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
Intro-to-Java-Programming-master_Exercise_12_Exercise_12_11_Exercise_12_11.java,310,44.52,77.74,85.81,92.9,95.81,302,97.42,8,2.58,0,0.0
Intro-to-Java-Programming-master_Exercise_12_Exercise_12_15_Exercise_12_15.java,218,41.74,75.69,83.49,91.28,94.04,210,96.33,8,3.67,0,0.0
Intro-to-Java-Programming-master_Exercise_12_Exercise_12_18_CreateFiles.java,353,41.64,77.9,84.99,93.77,97.17,349,98.87,4,1.13,0,0.0
Intro-to-Java-Programming-master_Exercise_12_Exercise_12_18_Exercise_12_18.java,553,42.68,77.22,88.07,94.94,97.83,545,98.55,8,1.45,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_10_QuadraticEquation.java,209,25.36,66.99,76.08,84.69,91.87,207,99.04,2,0.96,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_10_Exercise_09_10.java,199,45.73,80.4,89.45,96.98,98.49,199,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_05_Exercise_09_05.java,156,39.74,72.44,92.95,98.72,100.0,156,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_03_Exercise_09_03.java,97,30.93,60.82,76.29,91.75,95.88,95,97.94,2,2.06,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_02_Stock.java,60,21.67,56.67,63.33,75.0,90.0,60,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_02_Exercise_09_02.java,97,30.93,70.1,85.57,95.88,97.94,97,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_01_Exercise_09_01.java,218,34.4,77.98,94.04,98.17,100.0,218,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_01_Rectangle.java,74,22.97,58.11,71.62,81.08,91.89,74,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_12_LinearEquation.java,233,24.46,66.95,76.39,84.12,86.7,233,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_12_Exercise_09_12.java,488,28.28,69.06,77.46,94.06,97.13,488,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_07_Exercise_09_07.java,150,33.33,75.33,89.33,97.33,100.0,150,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_07_Account.java,235,31.49,65.53,81.7,89.79,94.47,235,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_11_LinearEquation.java,233,24.46,66.95,76.39,84.12,86.7,233,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_11_Exercise_09_11.java,173,47.98,81.5,89.6,95.95,96.53,173,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_06_Exercise_09_06.java,258,34.5,67.05,75.19,91.86,99.61,258,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_06_StopWatch.java,102,29.41,62.75,80.39,89.22,100.0,102,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_09_Exercise_09_09.java,171,33.33,78.36,92.4,96.49,100.0,171,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_09_RegularPolygon.java,252,28.57,62.7,78.17,88.89,93.25,252,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_04_Exercise_09_04.java,99,35.35,63.64,75.76,90.91,96.97,99,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_13_Exercise_09_13.java,215,38.14,71.63,81.86,93.95,98.6,214,99.53,1,0.47,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_13_Location.java,119,23.53,54.62,62.18,85.71,98.32,119,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_08_Exercise_09_08.java,145,34.48,75.86,84.83,100.0,100.0,145,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_09_Exercise_09_08_Fan.java,285,31.23,61.75,76.49,92.28,96.49,281,98.6,4,1.4,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_12_Exercise_15_12.java,255,49.8,85.88,94.12,98.82,99.61,255,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_03_Exercise_15_03.java,302,47.68,87.75,94.04,98.68,100.0,302,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_03_BallPane.java,321,49.84,81.62,91.28,96.57,100.0,321,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_01_Exercise_15_01.java,376,48.4,82.71,90.69,98.14,100.0,376,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_05_Exercise_15_05.java,501,43.51,87.82,94.01,98.2,99.2,501,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_07_Exercise_15_07.java,202,49.5,86.63,93.56,98.02,99.01,202,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_02_Exercise_15_02.java,265,48.68,88.3,95.09,99.62,100.0,265,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_30_Exercise_15_30.java,98,52.04,85.71,90.82,100.0,100.0,98,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_30_ImagePane.java,201,51.24,78.11,85.07,93.53,99.0,200,99.5,1,0.5,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_08_Exercise_15_08a.java,176,51.7,84.66,91.48,98.86,99.43,176,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_08_Exercise_15_08b.java,186,51.61,83.87,90.86,97.85,98.92,186,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_29_Exercise_15_29.java,182,46.7,82.42,89.56,97.25,99.45,182,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_29_CarPane.java,394,41.12,76.14,84.01,93.91,98.48,393,99.75,1,0.25,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_13_Exercise_15_13.java,258,49.22,85.66,93.8,98.84,99.61,258,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_19_Exercise_15_19.java,300,49.33,83.67,91.33,97.33,98.33,300,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_26_Exercise_15_26.java,387,44.96,86.05,93.54,97.67,99.48,387,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_27_Exercise_15_27.java,238,51.26,86.55,92.86,97.9,99.16,238,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_14_Exercise_15_14.java,294,47.62,82.99,90.82,95.58,99.66,294,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_04_Exercise_15_04.java,575,47.48,85.57,93.39,98.78,99.83,575,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_24_Exercise_15_24.java,314,46.82,86.62,93.63,98.09,99.36,314,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_09_Exercise_15_09.java,387,45.22,78.55,87.08,95.35,98.97,387,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_28_FanPane.java,437,46.22,79.63,89.02,95.65,98.86,436,99.77,1,0.23,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_28_Exercise_15_28.java,266,49.25,86.47,93.98,97.74,98.87,266,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_11_Exercise_15_11.java,336,43.45,82.14,91.37,96.73,99.4,336,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_20_Exercise_15_20.java,1132,40.02,78.8,89.05,95.32,97.88,1129,99.73,3,0.27,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_06_Exercise_15_06.java,226,54.42,90.27,95.58,98.67,99.56,226,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_22_Exercise_15_22.java,962,45.74,79.83,91.16,95.53,98.44,962,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_16_Exercise_15_16.java,570,46.32,83.16,93.33,97.89,99.12,570,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_32_Exercise_15_32.java,228,49.56,86.84,92.98,99.12,100.0,228,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_32_ClockPane.java,980,38.27,74.59,82.45,88.57,95.92,980,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_15_Exercise_15_15.java,307,54.4,84.36,91.86,98.05,99.67,307,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_15_Exercise_15_18_Exercise_15_18.java,224,47.77,83.93,93.3,98.21,99.55,224,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_13_Exercise_18_13.java,224,34.82,69.2,78.57,91.96,100.0,224,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_06_Exercise_18_06.java,116,33.62,66.38,78.45,87.93,96.55,116,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_12_Exercise_18_12.java,141,40.43,78.72,90.07,98.58,99.29,141,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_18_Exercise_18_18.java,217,39.17,75.12,84.33,94.01,100.0,217,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_02_Exercise_18_02.java,164,39.02,67.68,76.83,93.29,98.17,164,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_10_Exercise_18_10.java,228,35.96,72.37,84.21,94.74,98.68,225,98.68,3,1.32,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_23_Exercise_18_23.java,204,38.73,71.57,82.35,93.63,99.51,204,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_24_Exercise_18_24.java,256,39.84,70.7,79.3,93.36,98.83,256,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_01_Exercise_18_01.java,139,41.01,74.82,89.21,97.84,99.28,139,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_05_Exercise_18_05.java,118,32.2,65.25,77.12,87.29,95.76,118,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_07_Exercise_18_07.java,169,34.32,66.86,80.47,92.9,100.0,169,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_21_Exercise_18_21.java,156,38.46,70.51,82.69,93.59,96.15,156,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_14_Exercise_18_14.java,195,37.44,71.79,84.62,95.38,100.0,195,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_04_Exercise_18_04.java,112,33.04,65.18,77.68,87.5,97.32,112,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_17_Exercise_18_17.java,269,33.46,67.29,80.3,90.71,98.88,268,99.63,1,0.37,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_09_Exercise_18_09.java,137,40.88,76.64,86.86,97.81,100.0,137,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_15_Exercise_18_15.java,223,34.53,70.85,84.3,94.17,100.0,223,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_20_Exercise_18_20.java,214,49.07,85.98,92.06,98.13,100.0,214,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_36_Exercise_18_36.java,606,45.54,83.5,91.75,97.03,99.83,606,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_22_Exercise_18_22.java,186,42.47,70.43,81.72,93.01,96.24,186,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_03_Exercise_18_03.java,146,41.1,71.92,82.88,95.89,98.63,146,100.0,0,0.0,0,0.0
Intro-to-Java-Programming-master_Exercise_18_Exercise_18_11_Exercise_18_11.java,145,37.24,68.97,80.0,94.48,97.93,145,100.0,0,0.0,0,0.0
