File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
Eloquent_JavaScript_Third_Edition-master_18_http_and_forms_a_javascript_workbench_a_javascript_workbench.js,86,51.16,80.23,83.72,91.86,96.51,86,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_18_http_and_forms_conways_game_of_life_conways_game_of_life.js,541,37.34,69.87,76.52,89.65,95.75,540,99.82,1,0.18,0,0.0
Eloquent_JavaScript_Third_Edition-master_16_a_platform_game_levels.js,79,45.57,68.35,70.89,83.54,84.81,78,98.73,1,1.27,0,0.0
Eloquent_JavaScript_Third_Edition-master_16_a_platform_game_platfrom_game.js,3070,46.03,73.26,80.72,89.87,96.68,3070,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_skillsharing_server.js,1863,43.05,74.83,81.27,91.14,96.99,1863,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_router.js,147,39.46,72.11,80.27,88.44,93.88,147,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_public_skillsharing_client.js,1314,46.96,77.25,84.55,91.7,97.79,1313,99.92,1,0.08,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-11--booleans-and-logical-operations.js,43,13.95,58.14,58.14,76.74,95.35,43,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-07--trim--toLowerCase--includes--padStart--repeat.js,96,34.38,73.96,81.25,93.75,95.83,96,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-08--escape-sequences.js,65,26.15,84.62,92.31,93.85,96.92,65,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-03--multiplication-and-division-assignment.js,40,37.5,80.0,90.0,95.0,95.0,40,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-04--length-property.js,24,58.33,83.33,91.67,100.0,100.0,24,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-01--increment-and-decrement.js,160,41.88,78.12,93.12,95.62,96.25,158,98.75,2,1.25,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-09--template-literals.js,44,34.09,68.18,75.0,86.36,88.64,44,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-05--indexing.js,30,23.33,80.0,80.0,100.0,100.0,30,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-14--truthiness--falsy-and-truthy-values.js,160,13.75,60.62,65.0,71.88,86.25,158,98.75,2,1.25,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-10--undefined-and-null.js,27,22.22,66.67,66.67,81.48,100.0,27,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-12--comparison-operators.js,128,20.31,61.72,64.06,75.0,84.38,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-06--slicing.js,28,32.14,64.29,78.57,100.0,100.0,28,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-02--addition-and-subtraction-assignment.js,40,37.5,80.0,90.0,95.0,97.5,40,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-13--type-coercion.js,97,12.37,56.7,59.79,64.95,71.13,97,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_18--project--visualising-data-via-github-search-api_script.js,1293,48.57,74.79,84.92,92.81,96.98,1293,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_15--project--song-for-tanya_script.js,1575,43.49,80.32,86.03,93.71,98.41,1575,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-13--tone_js--sampling--sampler_script.js,702,42.02,76.21,83.19,90.6,96.87,702,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-05--tone_js--transport--loop_script.js,304,40.46,73.03,81.91,89.8,96.38,304,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-01--web-audio-api_script.js,148,47.97,76.35,86.49,95.95,99.32,148,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-06--tone_js--transport--sequence_script.js,243,40.33,81.48,88.48,93.42,97.12,243,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-02--tone_js--introduction_script.js,354,40.4,74.86,79.66,94.63,98.59,354,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-09--tone_js--making-drum-sounds--hit-hat+snare_script.js,393,40.71,76.08,85.24,91.6,97.46,393,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-07--tone_js--transport--part_script.js,367,47.14,83.38,86.1,96.73,98.91,367,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-11--tone_js--making-drum-sounds--reverb_script.js,501,39.52,75.45,84.23,90.62,97.41,501,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-12--tone_js--making-drum-sounds--reading-drum-pattern_script.js,598,40.64,75.59,83.28,90.3,97.16,598,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-08--tone_js--making-drum-sounds--hi-hat_script.js,179,41.9,73.74,83.8,91.62,97.77,179,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-10--tone_js--making-drum-sounds--hit-hat+snare+kick_script.js,470,39.57,75.53,84.26,90.64,97.23,470,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-03--tone_js--playing-notes-in-sequence_script.js,235,40.0,71.06,81.7,97.02,99.15,235,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-04--tone_js--playing-multiple-notes-at-once_script.js,289,42.56,76.47,82.35,94.81,99.31,289,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-3--join_script.js,97,41.24,71.13,86.6,93.81,95.88,97,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-1--selectAll--select--insert--attr_script.js,92,52.17,81.52,94.57,95.65,97.83,92,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-7--barchart-for-counting-characters_script.js,885,44.29,72.99,82.71,91.53,97.06,885,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-6--append--join--enter--update--exit_script.js,354,44.35,72.88,83.33,90.96,96.33,354,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-5--transition--duration--key-function_script.js,249,44.98,77.11,88.35,94.38,97.59,249,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-2--data_script.js,44,38.64,68.18,81.82,93.18,95.45,44,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-4--real-time-update_script.js,231,44.16,77.49,88.74,94.37,97.84,231,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_13--project--pong-game-with-oop_script.js,1407,47.19,75.12,82.02,91.9,97.8,1407,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_16--svg_16-6--javascript_script.js,128,46.09,75.0,85.94,94.53,97.66,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-5--link-elements_script.js,9,55.56,88.89,100.0,100.0,100.0,9,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-6--css-selectors-in-javascript_script.js,49,44.9,75.51,83.67,97.96,100.0,49,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-3--dom-api_dom-api.js,47,48.94,80.85,85.11,97.87,100.0,47,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-4--script-elements_script.js,9,55.56,88.89,100.0,100.0,100.0,9,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-2--drawing-shapes-using-paths--beginPath--moveTo--lineTo--arc--fill--stroke_script.js,174,40.8,71.26,80.46,95.98,97.7,174,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-3--interacting-with-canvas_script.js,365,51.51,75.89,87.4,93.97,99.45,365,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-1--drawings--fillStyle--fillRect--lineWidth--strokeStyle--strokeRect_script.js,160,39.38,66.88,76.88,99.38,100.0,160,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-4--animation_script.js,179,35.2,71.51,78.21,91.62,99.44,179,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-1--declaring-and-calling-functions.js,195,31.79,76.92,86.67,92.82,97.95,195,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-4--arrow-functions.js,86,27.91,66.28,74.42,86.05,95.35,86,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-5--rest-parameters.js,124,29.84,68.55,75.81,93.55,99.19,124,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-1--high-order-functions--array-methods--find--filter--map.js,195,35.9,70.77,77.95,86.15,94.36,195,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-3--high-order-functions--closures.js,80,41.25,78.75,88.75,93.75,96.25,80,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-3--function-expressions.js,79,31.65,78.48,84.81,94.94,98.73,79,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-2--passing-function-as-argument.js,28,28.57,78.57,89.29,96.43,96.43,28,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-2--high-order-functions--custom-functions.js,84,33.33,72.62,83.33,96.43,97.62,84,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-3--nesting-objects-and-arrays--printing-nested-objects--stringify.js,65,56.92,84.62,89.23,96.92,100.0,65,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-1--arrays.js,167,15.57,71.26,76.05,92.81,96.41,167,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-2--nesting-objects-and-arrays--nesting-with-variables.js,112,45.54,77.68,83.04,96.43,100.0,112,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-1--nesting-objects-and-arrays--nesting-with-literals.js,117,57.26,82.05,88.03,96.58,100.0,117,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-3--objects.js,152,42.76,82.89,85.53,98.03,100.0,152,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-2-1--array-methods--push--unshift--pop--shift--concat.js,185,40.54,77.84,83.24,94.59,100.0,185,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-2-2--array-methods--indexOf--join--includes--reverse--sort--splice.js,213,36.62,76.06,83.57,94.37,98.59,213,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-6--destructuring-assignment.js,46,39.13,69.57,76.09,91.3,97.83,46,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-4--object-static-methods--keys--entries--assign.js,159,48.43,79.87,86.79,96.23,100.0,159,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-3--prototype-based-inheritance.js,128,38.28,84.38,88.28,95.31,98.44,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-2--inheritance--instanceof.js,244,37.7,75.0,80.33,90.57,95.49,244,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-4--overriding-instances-methods.js,189,39.15,85.71,87.83,94.18,98.94,189,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-1--creating-and-instancing-classes.js,144,36.81,78.47,85.42,93.06,98.61,144,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_07--regular-expressions_07-1--regular-expressions.js,136,48.53,83.09,91.18,91.91,91.91,136,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-3--event-delegation--target_script.js,77,51.95,72.73,84.42,92.21,97.4,77,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-5--keyboard-events_script.js,192,52.6,76.56,88.02,92.71,98.96,192,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-1--event-handlers--addEventListener_script.js,36,50.0,77.78,91.67,97.22,100.0,36,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-2--event-bubbling_script.js,99,50.51,81.82,94.95,96.97,100.0,99,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-4--mouse-movement-events_script.js,152,48.68,78.95,90.13,93.42,100.0,152,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_12--project--pong-game-without-oop_script.js,966,42.03,71.33,80.54,89.75,97.31,966,100.0,0,0.0,0,0.0
