File Name,Total,Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
Eloquent_JavaScript_Third_Edition-master_17_drawing_on_canvas_platform_game_levels.js,79,78,98.73,1,1.27,0,0.0
Eloquent_JavaScript_Third_Edition-master_17_drawing_on_canvas_platform_game_platfrom_game.js,3892,3892,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_8_bugs_and_errors_retry.js,101,101,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_8_bugs_and_errors_locked_box.js,182,182,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_5_higher-order_functions_flattening.js,175,175,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_5_higher-order_functions_dominant_writing_direction.js,282,282,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_5_higher-order_functions_your_own_loop.js,64,64,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_5_higher-order_functions_scripts.js,8603,8603,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_5_higher-order_functions_everything.js,121,121,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_19_a_pixel_art_editor_pixel_art_editor.js,3598,3595,99.92,3,0.08,0,0.0
Eloquent_JavaScript_Third_Edition-master_9_regular_expressions_numbers_again.js,143,143,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_9_regular_expressions_quoting_style.js,26,26,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_9_regular_expressions_regexp_golf.js,273,273,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_11_asynchronous_programming_tracking_the_scalpel.js,135,135,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_11_asynchronous_programming_building_promise.all.js,287,287,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_12_a_programming_language_comments.js,63,63,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_12_a_programming_language_arrays.js,45,45,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_12_a_programming_language_fixing_scope.js,140,140,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_3_functions_recursion.js,59,59,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_3_functions_minimum.js,31,31,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_3_functions_bean_counting.js,104,104,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_18_http_and_forms_content_negotiation_content_negotiation.js,88,87,98.86,1,1.14,0,0.0
Eloquent_JavaScript_Third_Edition-master_18_http_and_forms_a_javascript_workbench_a_javascript_workbench.js,86,86,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_18_http_and_forms_conways_game_of_life_conways_game_of_life.js,541,540,99.82,1,0.18,0,0.0
Eloquent_JavaScript_Third_Edition-master_16_a_platform_game_levels.js,79,78,98.73,1,1.27,0,0.0
Eloquent_JavaScript_Third_Edition-master_16_a_platform_game_platfrom_game.js,3070,3070,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_skillsharing_server.js,1863,1863,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_router.js,147,147,100.0,0,0.0,0,0.0
Eloquent_JavaScript_Third_Edition-master_21_skill-sharing_website_public_skillsharing_client.js,1314,1313,99.92,1,0.08,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-11--booleans-and-logical-operations.js,43,43,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-07--trim--toLowerCase--includes--padStart--repeat.js,96,96,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-08--escape-sequences.js,65,65,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-03--multiplication-and-division-assignment.js,40,40,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-04--length-property.js,24,24,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-01--increment-and-decrement.js,160,158,98.75,2,1.25,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-09--template-literals.js,44,44,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-05--indexing.js,30,30,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-14--truthiness--falsy-and-truthy-values.js,160,158,98.75,2,1.25,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-10--undefined-and-null.js,27,27,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-12--comparison-operators.js,128,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-06--slicing.js,28,28,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-02--addition-and-subtraction-assignment.js,40,40,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_02--basics_02-13--type-coercion.js,97,97,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_18--project--visualising-data-via-github-search-api_script.js,1293,1293,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_15--project--song-for-tanya_script.js,1575,1575,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-13--tone_js--sampling--sampler_script.js,702,702,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-05--tone_js--transport--loop_script.js,304,304,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-01--web-audio-api_script.js,148,148,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-06--tone_js--transport--sequence_script.js,243,243,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-02--tone_js--introduction_script.js,354,354,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-09--tone_js--making-drum-sounds--hit-hat+snare_script.js,393,393,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-07--tone_js--transport--part_script.js,367,367,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-11--tone_js--making-drum-sounds--reverb_script.js,501,501,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-12--tone_js--making-drum-sounds--reading-drum-pattern_script.js,598,598,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-08--tone_js--making-drum-sounds--hi-hat_script.js,179,179,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-10--tone_js--making-drum-sounds--hit-hat+snare+kick_script.js,470,470,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-03--tone_js--playing-notes-in-sequence_script.js,235,235,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_14--tone_js_14-04--tone_js--playing-multiple-notes-at-once_script.js,289,289,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-3--join_script.js,97,97,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-1--selectAll--select--insert--attr_script.js,92,92,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-7--barchart-for-counting-characters_script.js,885,885,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-6--append--join--enter--update--exit_script.js,354,354,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-5--transition--duration--key-function_script.js,249,249,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-2--data_script.js,44,44,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_17--d3_js_17-4--real-time-update_script.js,231,231,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_13--project--pong-game-with-oop_script.js,1407,1407,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_16--svg_16-6--javascript_script.js,128,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-5--link-elements_script.js,9,9,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-6--css-selectors-in-javascript_script.js,49,49,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-3--dom-api_dom-api.js,47,47,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_09--html--dom--css_09-4--script-elements_script.js,9,9,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-2--drawing-shapes-using-paths--beginPath--moveTo--lineTo--arc--fill--stroke_script.js,174,174,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-3--interacting-with-canvas_script.js,365,365,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-1--drawings--fillStyle--fillRect--lineWidth--strokeStyle--strokeRect_script.js,160,160,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_11--canvas_11-4--animation_script.js,179,179,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-1--declaring-and-calling-functions.js,195,195,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-4--arrow-functions.js,86,86,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-5--rest-parameters.js,124,124,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-1--high-order-functions--array-methods--find--filter--map.js,195,195,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-3--high-order-functions--closures.js,80,80,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-3--function-expressions.js,79,79,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-2--passing-function-as-argument.js,28,28,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_06--functions_06-6-2--high-order-functions--custom-functions.js,84,84,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-3--nesting-objects-and-arrays--printing-nested-objects--stringify.js,65,65,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-1--arrays.js,167,167,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-2--nesting-objects-and-arrays--nesting-with-variables.js,112,112,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-5-1--nesting-objects-and-arrays--nesting-with-literals.js,117,117,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-3--objects.js,152,152,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-2-1--array-methods--push--unshift--pop--shift--concat.js,185,185,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-2-2--array-methods--indexOf--join--includes--reverse--sort--splice.js,213,213,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-6--destructuring-assignment.js,46,46,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_03--arrays-and-objects_03-4--object-static-methods--keys--entries--assign.js,159,159,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-3--prototype-based-inheritance.js,128,128,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-2--inheritance--instanceof.js,244,244,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-4--overriding-instances-methods.js,189,189,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_08--classes_08-1--creating-and-instancing-classes.js,144,144,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_07--regular-expressions_07-1--regular-expressions.js,136,136,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-3--event-delegation--target_script.js,77,77,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-5--keyboard-events_script.js,192,192,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-1--event-handlers--addEventListener_script.js,36,36,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-2--event-bubbling_script.js,99,99,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_10--event-based-programming_10-4--mouse-movement-events_script.js,152,152,100.0,0,0.0,0,0.0
JavaScript-Crash-Course-Morgan-2024-main_12--project--pong-game-without-oop_script.js,966,966,100.0,0,0.0,0,0.0
