Location,Ground_Truth,State_List,Coverage_Result,Rank
0,Stmt_token4 ID = Expr Stmt_token5 Expr OptStep CRStmtCRs Stmt_token6,"[1, 241]",FOUND,15
4,ID = Expr Stmt_token5 Expr OptStep CRStmtCRs Stmt_token6,[234],FOUND,3
6,= Expr Stmt_token5 Expr OptStep CRStmtCRs Stmt_token6,[232],FOUND,3
8,NUM,[60],FOUND,1
11,Stmt_token5 Expr OptStep CRStmtCRs Stmt_token6,"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 258]",FOUND,15
14,NUM,[58],FOUND,1
16,OptStep_token1 Expr,"[43, 44, 42, 48, 59, 90, 135, 169, 181, 194, 140]",FOUND,10
21,- Primary,[62],FOUND,2
22,NUM,[193],FOUND,1
26,CR_token2,"[43, 32, 42, 48, 59, 90, 135, 169, 181, 194, 204, 178]",FOUND,9
28,ID . ID ( Exprs ),"[137, 88, 180]",FOUND,2
38,. ID ( Exprs ),[184],FOUND,2
39,ID ( Exprs ),[255],FOUND,1
48,( Exprs ),[221],FOUND,1
49,ID,[27],FOUND,1
50,),"[4, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 238]",FOUND,2
52,CR_token2,"[210, 226, 203]",FOUND,1
53,Stmt_token6,"[137, 138, 96, 180]",FOUND,8
