File Name,Total,Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
php-8-objects-patterns-practice-main_src_ch05_batch04_util_InSame.php,55,55,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_TreeLister.php,34,33,97.06,1,2.94,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_Debug.php,29,28,96.55,1,3.45,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_LocalPath.php,25,24,96.0,1,4.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_client_FromClient.php,37,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_useful_Outputter.php,8,7,87.5,1,12.5,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_my_Outputter.php,21,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch03_useful_Outputter.php,14,13,92.86,1,7.14,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch03_my_Outputter.php,17,16,94.12,1,5.88,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch02_useful_Outputter.php,10,9,90.0,1,10.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch02_my_Outputter.php,12,11,91.67,1,8.33,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_ApiInfo.php,41,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_Person.php,110,109,99.09,1,0.91,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_Runner.php,554,547,98.74,7,1.26,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch01_useful_Outputter.php,9,8,88.89,1,11.11,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch01_my_Outputter.php,16,15,93.75,1,6.25,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_Local.php,18,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_Runner.php,959,946,98.64,13,1.36,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_LocalNsEg.php,59,55,93.22,4,6.78,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_CdProduct.php,41,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_util_Writer.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_util_db_Querier.php,22,21,95.45,1,4.55,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_tasks_Task.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_Delegator.php,90,90,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_Runner.php,621,617,99.36,4,0.64,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_ReflectionUtil.php,190,190,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_ClassInfo.php,740,725,97.97,15,2.03,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_OtherShop.php,61,59,96.72,2,3.28,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_Delegator.php,84,84,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_Runner.php,41,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_OtherShop.php,48,46,95.83,2,4.17,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_FtpModule.php,73,71,97.26,2,2.74,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Person.php,41,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Module.php,27,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Runner.php,43,43,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_ModuleRunner.php,429,429,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_PersonModule.php,55,54,98.18,1,1.82,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch17_Person.php,213,213,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch17_Runner.php,106,106,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_PriceUtilities.php,48,48,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_TaxTools.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_Runner.php,49,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_UtilityService.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_ShopProduct.php,25,25,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_PriceUtilities.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_IdentityTrait.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_Runner.php,61,61,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_UtilityService.php,23,23,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_ErroredWriter.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_Runner.php,241,237,98.34,4,1.66,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_TextProductWriter.php,68,68,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_ShopProductWriter.php,71,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_XmlProductWriter.php,171,171,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Person.php,81,81,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Account.php,30,29,96.67,1,3.33,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_ShallowPerson.php,93,93,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Runner.php,146,146,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_PriceUtilities.php,56,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_TaxTools.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_Runner.php,40,40,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_UtilityService.php,24,24,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_ShopProduct.php,27,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_IdentityObject.php,27,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_PriceUtilities.php,54,54,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_IdentityTrait.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_TaxTools.php,34,34,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_Runner.php,123,123,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_UtilityService.php,27,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_IllegalCheckout.php,22,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_Checkout.php,21,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_Runner.php,37,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch15_Person.php,129,129,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch15_Runner.php,80,80,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch20_Person.php,94,94,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch20_Runner.php,66,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_ShopProduct.php,640,638,99.69,2,0.31,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_Runner.php,186,186,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_DbGenerate.php,193,189,97.93,4,2.07,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_CdProduct.php,172,172,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_BookProduct.php,141,141,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_Conf.php,336,336,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_FileException.php,22,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_Runner.php,553,548,99.1,5,0.9,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_XmlException.php,114,113,99.12,1,0.88,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_ConfException.php,22,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_PriceUtilities.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_TaxTools.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_Runner.php,49,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_UtilityService.php,34,30,88.24,4,11.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_Person.php,66,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_Runner.php,184,174,94.57,10,5.43,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_PersonWriter.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_Person.php,100,100,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_Runner.php,54,54,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_OtherPerson.php,96,96,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_PersonWriter.php,67,67,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_Product.php,35,34,97.14,1,2.86,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_ProcessSale.php,91,90,98.9,1,1.1,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_Runner.php,271,262,96.68,9,3.32,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch09_Conf.php,227,227,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch09_Runner.php,150,148,98.67,2,1.33,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch10_Conf.php,297,296,99.66,1,0.34,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch10_Runner.php,234,232,99.15,2,0.85,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_Runner.php,66,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_StaticExample2.php,58,57,98.28,1,1.72,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_StaticExample.php,42,41,97.62,1,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_ShopProduct.php,64,64,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_User.php,37,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Bookable.php,18,18,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Shipping.php,47,46,97.87,1,2.13,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Runner.php,182,181,99.45,1,0.55,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_DomainObject.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Chargeable.php,27,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Document.php,37,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Consultancy.php,40,40,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_TimedService.php,18,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_Conf.php,343,343,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_FileException.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_Runner.php,167,165,98.8,2,1.2,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_XmlException.php,118,118,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_ConfException.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_ShopProduct.php,31,31,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_PriceUtilities.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_Runner.php,70,70,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_UtilityService.php,24,24,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_PriceUtilities.php,59,59,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_TaxTools.php,31,31,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_Runner.php,49,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_UtilityService.php,36,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_User.php,22,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_SpreadSheet.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_Runner.php,65,65,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_DomainObject.php,79,79,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_Document.php,39,39,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_CopyMe.php,19,18,94.74,1,5.26,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_Person.php,103,102,99.03,1,0.97,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_Runner.php,126,126,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_IllegalCheckout.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_Checkout.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_Runner.php,36,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch16_Address.php,204,204,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch16_Runner.php,126,123,97.62,3,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_ShopProduct.php,82,81,98.78,1,1.22,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Service.php,21,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_User.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Runner.php,107,104,97.2,3,2.8,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_DomainObject.php,36,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Document.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_UtilityService.php,55,55,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Product.php,58,58,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Totalizer3.php,129,127,98.45,2,1.55,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_ProcessSale.php,109,108,99.08,1,0.92,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Runner.php,568,555,97.71,13,2.29,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Mailer.php,44,43,97.73,1,2.27,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Totalizer.php,62,61,98.39,1,1.61,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Totalizer2.php,90,87,96.67,3,3.33,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_5_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_5_PriceUtilities.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_5_TaxTools.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_5_Runner.php,62,62,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_5_UtilityService.php,40,34,85.0,6,15.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch22_StringThing.php,19,18,94.74,1,5.26,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch22_Person.php,86,86,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch22_Runner.php,109,109,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_9_Service.php,20,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_9_PriceUtilities.php,58,58,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_9_TaxTools.php,31,31,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_9_Runner.php,78,78,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_9_UtilityService.php,82,78,95.12,4,4.88,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_LaserCannonUnit.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Unit.php,83,83,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Runner.php,128,127,99.22,1,0.78,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_UnitException.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Army.php,178,178,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Tank.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Soldier.php,56,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch04_Archer.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Unit.php,53,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Runner.php,99,99,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_UnitException.php,22,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Army.php,181,181,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Tank.php,56,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Soldier.php,56,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch03_Archer.php,87,87,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch02_LaserCannonUnit.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch02_Unit.php,28,28,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch02_Army.php,146,146,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch02_Archer.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch01_LaserCannonUnit.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch01_Unit.php,29,29,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch01_Runner.php,71,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch01_Army.php,90,90,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch01_Archer.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_UnitScript.php,99,99,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_LaserCannonUnit.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_CompositeUnit.php,154,154,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Unit.php,42,42,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Runner.php,117,117,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_UnitException.php,21,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Army.php,62,62,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_TroopCarrier.php,71,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Cavalry.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Tank.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Soldier.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch05_Archer.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_DecorateProcess.php,33,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_Runner.php,59,59,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_MainProcess.php,41,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_LogRequest.php,52,52,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_StructureRequest.php,52,52,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_ProcessRequest.php,32,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_AuthenticateRequest.php,52,52,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch07_RequestHelper.php,19,18,94.74,1,5.26,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_TileDecorator.php,45,45,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_Plains.php,44,44,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_Runner.php,137,137,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_PollutionDecorator.php,42,42,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_DiamondDecorator.php,42,42,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_DiamondPlains.php,39,39,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_PollutedPlains.php,39,39,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch06_Tile.php,30,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch08_Runner.php,139,138,99.28,1,0.72,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch08_ProductFacade.php,176,175,99.43,1,0.57,0,0.0
php-8-objects-patterns-practice-main_src_ch10_batch08_legacy.php,179,179,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_ShopProduct.php,102,102,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_Runner.php,65,62,95.38,3,4.62,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch03_ShopProduct.php,64,64,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch03_Runner.php,86,85,98.84,1,1.16,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch03_SampleClass.php,37,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch13_ShopProduct.php,155,155,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch13_Runner.php,94,90,95.74,4,4.26,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch13_Storage.php,47,46,97.87,1,2.13,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch13_CdProduct.php,159,159,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch13_BookProduct.php,155,155,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch15_ShopProduct.php,236,232,98.31,4,1.69,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch15_Storage.php,46,46,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch15_ShopProductWriter.php,128,128,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch15_CdProduct.php,152,151,99.34,1,0.66,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch15_BookProduct.php,141,139,98.58,2,1.42,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch02_ShopProduct.php,42,42,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch02_Runner.php,338,335,99.11,3,0.89,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_ShopProduct.php,304,304,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_Runner.php,54,54,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_Storage.php,45,45,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_ShopProductWriter.php,86,86,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_CdProduct.php,196,196,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_BookProduct.php,196,196,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch11_Point.php,26,26,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_1_ShopProduct.php,56,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch04_1_Runner.php,63,60,95.24,3,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch09_ShopProduct.php,127,127,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch03_batch09_Runner.php,131,128,97.71,3,2.29,0,0.0
