File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
php-8-objects-patterns-practice-main_src_ch06_batch03_TextParamHandler.php,157,50.32,78.34,87.26,98.09,99.36,157,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch03_Runner.php,289,43.6,78.89,87.54,97.92,100.0,289,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch03_ParamHandler.php,200,37.0,70.0,83.5,95.5,99.0,200,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch03_XmlParamHandler.php,226,38.94,72.12,83.19,98.23,99.56,226,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch02_paramreader.php,374,39.84,70.59,84.76,98.13,99.47,374,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch02_Runner.php,89,41.57,71.91,79.78,92.13,96.63,88,98.88,1,1.12,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch01_ShopProduct.php,234,45.3,69.66,77.35,93.59,98.72,233,99.57,1,0.43,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch01_paramreader.php,214,41.12,74.77,85.98,95.79,97.2,210,98.13,4,1.87,0,0.0
php-8-objects-patterns-practice-main_src_ch06_batch01_Runner.php,89,40.45,71.91,80.9,94.38,98.88,88,98.88,1,1.12,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Multi.php,45,44.44,60.0,71.11,80.0,84.44,41,91.11,4,8.89,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Autoload3_1.php,97,37.11,62.89,80.41,94.85,95.88,94,96.91,3,3.09,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Blah.php,18,55.56,77.78,77.78,88.89,88.89,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_writer.php,14,57.14,71.43,85.71,92.86,92.86,13,92.86,1,7.14,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_clash.php,42,59.52,85.71,85.71,95.24,97.62,41,97.62,1,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Autoload.php,67,40.3,67.16,83.58,94.03,95.52,65,97.01,2,2.99,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_unclash.php,44,61.36,86.36,86.36,95.45,97.73,43,97.73,1,2.27,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Writerer.php,20,40.0,60.0,70.0,90.0,90.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Runner.php,582,46.22,72.85,83.51,95.53,96.56,581,99.83,1,0.17,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Autoload4.php,186,37.1,65.05,81.18,95.16,95.7,180,96.77,6,3.23,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Debug.php,33,42.42,72.73,78.79,93.94,93.94,32,96.97,1,3.03,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Writerer2.php,22,40.91,59.09,68.18,90.91,90.91,21,95.45,1,4.55,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Autoload2.php,86,38.37,68.6,83.72,94.19,95.35,83,96.51,3,3.49,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Lister.php,20,50.0,70.0,80.0,90.0,90.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_Autoload3.php,94,38.3,64.89,82.98,94.68,95.74,91,96.81,3,3.19,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_business_User.php,5,60.0,60.0,60.0,60.0,60.0,3,60.0,2,40.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_business_Customer.php,5,60.0,60.0,60.0,60.0,60.0,3,60.0,2,40.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_Blah.php,18,55.56,77.78,77.78,88.89,88.89,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_writer.php,14,57.14,71.43,85.71,92.86,92.86,13,92.86,1,7.14,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_WebTools.php,5,60.0,60.0,60.0,60.0,60.0,3,60.0,2,40.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_InSame.php,55,45.45,67.27,78.18,92.73,98.18,55,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_TreeLister.php,34,44.12,70.59,79.41,88.24,94.12,33,97.06,1,2.94,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_Debug.php,29,51.72,79.31,86.21,93.1,93.1,28,96.55,1,3.45,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_util_LocalPath.php,25,44.0,68.0,76.0,88.0,92.0,24,96.0,1,4.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_client_FromClient.php,37,40.54,70.27,78.38,94.59,97.3,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_useful_Outputter.php,8,12.5,50.0,75.0,87.5,87.5,7,87.5,1,12.5,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch04_my_Outputter.php,21,42.86,66.67,80.95,85.71,95.24,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch03_useful_Outputter.php,14,35.71,71.43,85.71,92.86,92.86,13,92.86,1,7.14,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch03_my_Outputter.php,17,35.29,58.82,76.47,82.35,94.12,16,94.12,1,5.88,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch02_useful_Outputter.php,10,10.0,60.0,80.0,90.0,90.0,9,90.0,1,10.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch02_my_Outputter.php,12,33.33,41.67,66.67,75.0,91.67,11,91.67,1,8.33,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_ApiInfo.php,41,48.78,75.61,87.8,92.68,100.0,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_Person.php,110,41.82,70.91,84.55,96.36,99.09,109,99.09,1,0.91,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch09_Runner.php,554,46.57,73.83,85.02,92.96,94.04,547,98.74,7,1.26,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch01_useful_Outputter.php,9,11.11,55.56,77.78,88.89,88.89,8,88.89,1,11.11,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch01_my_Outputter.php,16,31.25,56.25,75.0,81.25,93.75,15,93.75,1,6.25,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_Local.php,18,61.11,77.78,88.89,94.44,94.44,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_Runner.php,959,39.83,74.35,85.82,93.53,96.45,946,98.64,13,1.36,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_LocalNsEg.php,59,50.85,71.19,79.66,84.75,93.22,55,93.22,4,6.78,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_CdProduct.php,41,56.1,80.49,85.37,95.12,100.0,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_util_Writer.php,20,60.0,80.0,90.0,95.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_util_db_Querier.php,22,59.09,81.82,90.91,95.45,95.45,21,95.45,1,4.55,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch05_tasks_Task.php,20,40.0,80.0,85.0,90.0,90.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_Delegator.php,90,52.22,75.56,85.56,96.67,100.0,90,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_Runner.php,621,38.97,69.89,80.84,94.69,96.78,617,99.36,4,0.64,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_ReflectionUtil.php,190,46.84,68.42,84.21,94.74,97.37,190,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_ClassInfo.php,740,36.89,57.57,71.08,92.03,97.3,725,97.97,15,2.03,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch07_OtherShop.php,61,52.46,77.05,90.16,93.44,93.44,59,96.72,2,3.28,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_Delegator.php,84,52.38,76.19,88.1,100.0,100.0,84,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_Runner.php,41,53.66,80.49,92.68,100.0,100.0,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch06_OtherShop.php,48,56.25,81.25,87.5,91.67,91.67,46,95.83,2,4.17,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_FtpModule.php,73,36.99,76.71,86.3,90.41,94.52,71,97.26,2,2.74,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Person.php,41,60.98,85.37,92.68,100.0,100.0,41,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Module.php,27,70.37,85.19,88.89,96.3,100.0,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_Runner.php,43,53.49,79.07,93.02,100.0,100.0,43,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_ModuleRunner.php,429,47.55,71.1,82.75,96.74,98.83,429,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch05_batch08_PersonModule.php,55,43.64,80.0,83.64,89.09,96.36,54,98.18,1,1.82,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch17_Person.php,213,46.48,79.81,87.32,96.71,100.0,213,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch17_Runner.php,106,50.0,69.81,83.96,96.23,98.11,106,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_PriceUtilities.php,48,54.17,72.92,79.17,87.5,93.75,48,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_TaxTools.php,30,60.0,86.67,93.33,93.33,96.67,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_Runner.php,49,51.02,73.47,89.8,95.92,95.92,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_7_UtilityService.php,30,63.33,83.33,93.33,100.0,100.0,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_ShopProduct.php,25,56.0,80.0,88.0,96.0,100.0,25,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_PriceUtilities.php,53,50.94,73.58,79.25,86.79,94.34,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_IdentityTrait.php,33,69.7,81.82,90.91,93.94,96.97,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_Runner.php,61,47.54,72.13,86.89,93.44,93.44,61,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_2_UtilityService.php,23,65.22,82.61,91.3,100.0,100.0,23,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_ErroredWriter.php,30,73.33,86.67,96.67,100.0,100.0,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_Runner.php,241,39.83,69.71,83.82,94.19,96.68,237,98.34,4,1.66,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_TextProductWriter.php,68,57.35,76.47,83.82,97.06,98.53,68,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_ShopProductWriter.php,71,47.89,76.06,84.51,94.37,100.0,71,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch03_XmlProductWriter.php,171,46.78,74.27,87.13,99.42,99.42,171,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Person.php,81,46.91,75.31,83.95,95.06,100.0,81,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Account.php,30,53.33,73.33,83.33,90.0,96.67,29,96.67,1,3.33,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_ShallowPerson.php,93,44.09,70.97,81.72,93.55,97.85,93,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch21_Runner.php,146,46.58,67.12,85.62,93.15,97.26,146,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_PriceUtilities.php,56,48.21,67.86,76.79,85.71,94.64,56,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_TaxTools.php,33,60.61,81.82,84.85,87.88,96.97,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_Runner.php,40,50.0,72.5,85.0,95.0,95.0,40,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_6_UtilityService.php,24,66.67,83.33,91.67,100.0,100.0,24,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_ShopProduct.php,27,55.56,81.48,88.89,92.59,100.0,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_IdentityObject.php,27,66.67,85.19,88.89,96.3,100.0,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_PriceUtilities.php,54,51.85,74.07,79.63,87.04,94.44,54,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_IdentityTrait.php,33,69.7,81.82,90.91,93.94,96.97,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_TaxTools.php,34,61.76,82.35,85.29,88.24,97.06,34,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_Runner.php,123,45.53,73.17,86.99,95.12,95.12,123,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_3_UtilityService.php,27,62.96,81.48,88.89,96.3,100.0,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_IllegalCheckout.php,22,68.18,77.27,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_Checkout.php,21,57.14,66.67,90.48,95.24,95.24,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch13_Runner.php,37,62.16,78.38,89.19,100.0,100.0,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch15_Person.php,129,42.64,75.19,83.72,96.12,100.0,129,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch15_Runner.php,80,55.0,78.75,93.75,97.5,97.5,80,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch20_Person.php,94,43.62,77.66,86.17,95.74,100.0,94,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch20_Runner.php,66,45.45,71.21,87.88,96.97,98.48,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_ShopProduct.php,640,47.5,78.28,85.16,94.69,99.06,638,99.69,2,0.31,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_Runner.php,186,44.09,75.27,81.72,97.31,97.85,186,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_DbGenerate.php,193,37.82,70.98,86.53,95.34,96.89,189,97.93,4,2.07,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_CdProduct.php,172,37.79,78.49,87.79,95.93,99.42,172,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch02_BookProduct.php,141,43.26,80.85,88.65,95.74,99.29,141,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_Conf.php,336,48.51,78.27,89.58,97.62,99.7,336,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_FileException.php,22,68.18,81.82,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_Runner.php,553,30.2,63.29,81.37,93.85,95.3,548,99.1,5,0.9,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_XmlException.php,114,58.77,77.19,86.84,95.61,98.25,113,99.12,1,0.88,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch11_ConfException.php,22,68.18,81.82,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_PriceUtilities.php,53,50.94,73.58,79.25,86.79,94.34,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_TaxTools.php,33,60.61,81.82,84.85,87.88,96.97,33,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_Runner.php,49,51.02,73.47,89.8,95.92,95.92,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_4_UtilityService.php,34,58.82,73.53,79.41,88.24,88.24,30,88.24,4,11.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_Person.php,66,43.94,87.88,90.91,96.97,100.0,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_Runner.php,184,38.59,63.04,78.26,90.76,92.93,174,94.57,10,5.43,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch24_PersonWriter.php,30,56.67,86.67,90.0,96.67,100.0,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_Person.php,100,43.0,80.0,88.0,96.0,100.0,100,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_Runner.php,54,48.15,77.78,88.89,98.15,100.0,54,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_OtherPerson.php,96,39.58,80.21,86.46,93.75,100.0,96,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch18_PersonWriter.php,67,44.78,74.63,85.07,94.03,94.03,67,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_Product.php,35,51.43,71.43,82.86,91.43,97.14,34,97.14,1,2.86,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_ProcessSale.php,91,48.35,75.82,82.42,94.51,97.8,90,98.9,1,1.1,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch23_Runner.php,271,42.8,69.37,84.5,93.36,95.57,262,96.68,9,3.32,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch09_Conf.php,227,49.78,77.09,89.87,96.92,98.68,227,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch09_Runner.php,150,46.67,79.33,88.0,92.67,95.33,148,98.67,2,1.33,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch10_Conf.php,297,46.46,75.42,87.88,96.3,98.32,296,99.66,1,0.34,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch10_Runner.php,234,45.3,73.93,84.62,94.02,96.15,232,99.15,2,0.85,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_Runner.php,66,45.45,69.7,78.79,96.97,98.48,66,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_StaticExample2.php,58,46.55,68.97,77.59,87.93,94.83,57,98.28,1,1.72,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch01_StaticExample.php,42,57.14,78.57,88.1,92.86,95.24,41,97.62,1,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_ShopProduct.php,64,46.88,82.81,89.06,93.75,100.0,64,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_User.php,37,64.86,81.08,86.49,100.0,100.0,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Bookable.php,18,66.67,83.33,94.44,94.44,100.0,18,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Shipping.php,47,61.7,78.72,85.11,89.36,97.87,46,97.87,1,2.13,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Runner.php,182,51.1,74.73,92.31,98.9,98.9,181,99.45,1,0.55,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_DomainObject.php,20,60.0,70.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Chargeable.php,27,66.67,81.48,85.19,92.59,100.0,27,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Document.php,37,64.86,81.08,86.49,100.0,100.0,37,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_Consultancy.php,40,62.5,80.0,87.5,92.5,97.5,40,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch05_TimedService.php,18,61.11,77.78,88.89,94.44,94.44,17,94.44,1,5.56,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_Conf.php,343,46.94,77.84,89.21,97.08,99.13,343,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_FileException.php,21,66.67,80.95,95.24,100.0,100.0,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_Runner.php,167,44.31,77.25,86.23,91.62,94.01,165,98.8,2,1.2,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_XmlException.php,118,47.46,78.81,88.14,93.22,98.31,118,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch12_ConfException.php,21,66.67,80.95,95.24,100.0,100.0,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_ShopProduct.php,31,64.52,87.1,93.55,100.0,100.0,31,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_PriceUtilities.php,53,52.83,75.47,81.13,88.68,94.34,53,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_Runner.php,70,47.14,70.0,87.14,94.29,94.29,70,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_1_UtilityService.php,24,66.67,83.33,91.67,100.0,100.0,24,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_Service.php,20,55.0,65.0,90.0,90.0,95.0,19,95.0,1,5.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_PriceUtilities.php,59,44.07,66.1,72.88,84.75,94.92,59,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_TaxTools.php,31,58.06,83.87,87.1,90.32,96.77,31,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_Runner.php,49,51.02,73.47,89.8,95.92,95.92,49,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_8_UtilityService.php,36,69.44,83.33,86.11,94.44,100.0,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_User.php,22,72.73,81.82,95.45,100.0,100.0,22,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_SpreadSheet.php,21,71.43,80.95,95.24,100.0,100.0,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_Runner.php,65,41.54,66.15,83.08,95.38,100.0,65,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_DomainObject.php,79,49.37,74.68,83.54,94.94,100.0,79,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch07_Document.php,39,64.1,84.62,89.74,97.44,100.0,39,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_CopyMe.php,19,63.16,78.95,89.47,94.74,94.74,18,94.74,1,5.26,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_Person.php,103,50.49,75.73,87.38,95.15,97.09,102,99.03,1,0.97,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch19_Runner.php,126,43.65,69.05,88.1,96.83,98.41,126,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_IllegalCheckout.php,32,65.62,75.0,81.25,93.75,100.0,32,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_Checkout.php,30,60.0,73.33,80.0,93.33,100.0,30,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch14_Runner.php,36,55.56,77.78,94.44,100.0,100.0,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch16_Address.php,204,47.55,70.59,84.8,98.04,100.0,204,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch16_Runner.php,126,49.21,71.43,82.54,93.65,94.44,123,97.62,3,2.38,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_ShopProduct.php,82,45.12,67.07,79.27,85.37,96.34,81,98.78,1,1.22,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Service.php,21,57.14,66.67,90.48,90.48,95.24,20,95.24,1,4.76,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_User.php,21,71.43,80.95,95.24,100.0,100.0,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Runner.php,107,42.06,67.29,83.18,92.52,93.46,104,97.2,3,2.8,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_DomainObject.php,36,58.33,75.0,86.11,97.22,100.0,36,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_Document.php,21,71.43,80.95,95.24,100.0,100.0,21,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch06_UtilityService.php,55,52.73,76.36,81.82,89.09,96.36,55,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Product.php,58,56.9,81.03,87.93,96.55,100.0,58,100.0,0,0.0,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_Totalizer3.php,129,44.96,70.54,81.4,88.37,96.12,127,98.45,2,1.55,0,0.0
php-8-objects-patterns-practice-main_src_ch04_batch08_ProcessSale.php,109,46.79,75.23,85.32,96.33,98.17,108,99.08,1,0.92,0,0.0
