Location,Ground_Truth,State_List,Coverage_Result,Rank
76,#include system_lib_string preproc_include_token2,"[1, 10785]",FOUND,2
85,system_lib_string preproc_include_token2,[8864],FOUND,2
90,preproc_include_token2,[11404],FOUND,1
91,#include system_lib_string preproc_include_token2,"[595, 34, 10785]",FOUND,2
100,system_lib_string preproc_include_token2,[8864],FOUND,2
108,preproc_include_token2,[11404],FOUND,1
109,#include system_lib_string preproc_include_token2,"[595, 35, 34, 10785]",FOUND,2
118,system_lib_string preproc_include_token2,[8864],FOUND,2
126,preproc_include_token2,[11404],FOUND,1
128,#define identifier preproc_include_token2,"[595, 35, 34, 10785]",FOUND,40
136,identifier preproc_include_token2,[11016],FOUND,3
170,preproc_include_token2,[9454],FOUND,3
171,#include string_literal preproc_include_token2,"[629, 35, 34, 10785]",FOUND,1
180,""" string_content """,[8864],FOUND,1
181,"string_content """,[9382],FOUND,1
198,"""",[9383],FOUND,1
199,preproc_include_token2,"[11434, 11404]",FOUND,1
201,template_declaration,"[595, 35, 34, 10785]",FOUND,44
267,template template_parameter_list alias_declaration,"[595, 35, 34, 10785]",FOUND,75
276,< type_parameter_declaration >,[1863],FOUND,1
277,typename identifier,[2179],FOUND,1
286,identifier,"[6576, 9658]",FOUND,1
290,>,"[4637, 4739, 4714, 3920, 5212, 9658]",FOUND,2
292,using identifier = type_descriptor ;,"[3252, 994]",FOUND,7
298,identifier = type_descriptor ;,[10986],FOUND,1
307,= type_descriptor ;,[9497],FOUND,1
309,typename type_specifier,[4837],NOT_FOUND,0
318,identifier ::,[7370],FOUND,1
322,::,"[6328, 3012, 3118, 7094, 10692]",FOUND,1
324,identifier,"[8873, 8605]",FOUND,1
332,;,"[7352, 3623, 3012, 3118, 7094, 10692]",FOUND,2
403,template template_parameter_list function_definition,"[601, 704, 35, 34, 10785]",FOUND,24
412,< type_parameter_declaration template_parameter_list_repeat1 >,[1863],FOUND,3
413,typename identifier,[2179],FOUND,1
422,identifier,"[6576, 9658]",FOUND,1
426,", type_parameter_declaration","[4637, 4739, 4714, 3920, 5212, 9658]",FOUND,4
428,typename identifier,[2194],FOUND,1
437,identifier,"[6576, 10321, 9748]",FOUND,1
442,>,"[4637, 4739, 4714, 3920, 5212, 10321, 9748]",FOUND,2
444,identifier ::,"[3203, 994]",FOUND,3
