Location,Ground_Truth,State_List,Rank
"1,3",Start_repeat1,[1],1
"2,2",Start_repeat1,[1],1
"3,2",Start_repeat1,[1],1
"4,2",Start_repeat1,[1],1
"5,2",Start_repeat1,[1],1
"6,2",Start_repeat1,[1],1
"7,2",Start_repeat1,[1],1
"9,1",ID :,[1],8
"9,10",:,[188],8
"10,1",Prog,"[171, 164, 159, 97]",9
"12,1",ID = Expr,"[171, 164, 159, 97]",1
"12,8",= Expr,[188],1
"12,10",ID . ID ( Exprs ),[73],2
"12,16",. ID ( Exprs ),"[2, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",7
"12,17",ID ( Exprs ),[247],1
"12,29",( Exprs ),"[6, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",7
"12,30",NUM,[21],2
"12,33",", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 250]",1
"12,35",NUM,[54],1
"12,37",),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 250]",8
"12,39",Start_repeat1,"[20, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",6
"13,1",Start_repeat1,"[20, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",6
"14,1",ID = Expr,"[20, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",1
"14,6",= Expr,[188],1
"14,8",ID . ID ( Exprs ),[73],2
"14,14",. ID ( Exprs ),"[2, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",7
"14,15",ID ( Exprs ),[247],1
"14,25",( Exprs ),"[6, 12, 11, 10, 28, 61, 108, 127, 139, 154, 150, 147, 164, 159, 101, 97]",7
"14,26",NUM,[21],2
"14,28",", MoreThanOneExpr","[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 242, 250]",1
"14,29",NUM,[54],1
"14,31",),"[51, 29, 38, 50, 65, 91, 128, 167, 183, 195, 217, 252, 242, 250]",8
