File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
pcc_chapter_07_partial_programs_even_or_odd.py,45,40.0,60.0,82.22,84.44,91.11,45,100.0,0,0.0,0,0.0
pcc_chapter_07_partial_programs_pets.py,54,31.48,79.63,85.19,90.74,92.59,53,98.15,1,1.85,0,0.0
pcc_chapter_07_partial_programs_confirmed_users.py,71,35.21,66.2,78.87,84.51,90.14,71,100.0,0,0.0,0,0.0
pcc_chapter_13_creating_first_alien_settings.py,75,18.67,68.0,80.0,88.0,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_13_creating_first_alien_alien_invasion.py,533,40.53,75.8,87.62,94.56,97.37,533,100.0,0,0.0,0,0.0
pcc_chapter_13_creating_first_alien_alien.py,104,39.42,83.65,91.35,96.15,99.04,104,100.0,0,0.0,0,0.0
pcc_chapter_13_creating_first_alien_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_13_creating_first_alien_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_settings.py,75,18.67,68.0,80.0,88.0,98.67,75,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_alien_invasion.py,640,39.22,74.22,85.78,92.5,97.03,640,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_alien.py,104,39.42,83.65,91.35,96.15,99.04,104,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_13_building_alien_fleet_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_game_stats.py,47,27.66,78.72,85.11,93.62,95.74,47,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_settings.py,97,18.56,68.04,81.44,87.63,98.97,97,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_alien_invasion.py,957,38.24,73.88,84.22,91.64,96.66,957,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_ship.py,229,39.74,80.35,88.65,93.45,97.82,229,100.0,0,0.0,0,0.0
pcc_chapter_13_ending_the_game_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_settings.py,92,18.48,67.39,80.43,86.96,98.91,92,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_alien_invasion.py,741,38.6,74.22,85.02,92.04,96.76,741,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_13_making_fleet_move_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_settings.py,92,18.48,67.39,80.43,86.96,98.91,92,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_alien_invasion.py,795,38.11,74.09,84.91,92.08,96.6,795,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_ship.py,197,39.59,79.19,87.82,92.89,97.97,197,100.0,0,0.0,0,0.0
pcc_chapter_13_shooting_aliens_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_button.py,220,32.27,75.91,89.09,93.64,98.18,220,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_game_stats.py,63,25.4,77.78,87.3,93.65,96.83,63,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_scoreboard.py,535,37.94,78.88,91.03,94.39,97.57,535,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_settings.py,173,21.97,69.36,81.5,86.71,96.53,173,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_alien_invasion.py,1219,37.57,74.0,84.5,92.21,97.21,1219,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_ship.py,245,40.82,80.41,88.57,94.29,97.96,245,100.0,0,0.0,0,0.0
pcc_chapter_14_scoring_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_button.py,220,32.27,75.91,89.09,93.64,98.18,220,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_game_stats.py,47,27.66,78.72,85.11,93.62,95.74,47,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_settings.py,97,18.56,68.04,81.44,87.63,98.97,97,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_alien_invasion.py,1101,37.87,74.02,84.47,91.92,96.82,1101,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_ship.py,229,39.74,80.35,88.65,93.45,97.82,229,100.0,0,0.0,0,0.0
pcc_chapter_14_adding_play_button_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_button.py,220,32.27,75.91,89.09,93.64,98.18,220,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_game_stats.py,47,27.66,78.72,85.11,93.62,95.74,47,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_settings.py,147,20.41,68.71,80.95,87.07,95.92,147,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_alien_invasion.py,1116,37.72,73.92,84.41,91.94,96.86,1116,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_alien.py,184,40.22,82.07,89.13,93.48,96.74,184,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_ship.py,229,39.74,80.35,88.65,93.45,97.82,229,100.0,0,0.0,0,0.0
pcc_chapter_14_leveling_up_bullet.py,165,37.58,80.61,90.3,95.15,97.58,165,100.0,0,0.0,0,0.0
pcc_chapter_03_motorcycles.py,53,33.96,75.47,88.68,92.45,94.34,53,100.0,0,0.0,0,0.0
pcc_chapter_03_cars.py,32,31.25,75.0,84.38,93.75,93.75,32,100.0,0,0.0,0,0.0
pcc_chapter_03_bicycles.py,39,30.77,71.79,84.62,97.44,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_0_first_version.py,23,30.43,78.26,86.96,95.65,95.65,23,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_1_appending.py,31,32.26,77.42,87.1,93.55,93.55,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_2_starting_empty.py,32,31.25,81.25,90.62,96.88,96.88,32,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_5_message.py,39,30.77,71.79,84.62,97.44,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_5_remove_second_item.py,28,32.14,71.43,78.57,89.29,89.29,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_2_sorted.py,54,31.48,75.93,81.48,85.19,88.89,54,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_8_popping_first_item.py,37,37.84,75.68,89.19,97.3,97.3,37,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_1_sort_reverse.py,31,25.81,70.97,87.1,93.55,96.77,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_0_first_version.py,31,32.26,74.19,83.87,93.55,93.55,31,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_1_accessing_elements.py,26,26.92,76.92,84.62,96.15,96.15,26,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_4_last_item.py,27,29.63,74.07,85.19,96.3,96.3,27,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_7_use_popped_value.py,36,36.11,75.0,91.67,97.22,97.22,36,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_2_using_methods.py,30,26.67,76.67,83.33,96.67,96.67,30,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_10_use_value.py,53,33.96,75.47,88.68,92.45,94.34,53,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_11_index_error.py,22,27.27,72.73,81.82,95.45,95.45,22,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_bicycles_3_index_1_3.py,33,27.27,75.76,81.82,93.94,93.94,33,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_4_removing_elements.py,28,32.14,71.43,78.57,89.29,89.29,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_6_pop.py,34,41.18,73.53,85.29,91.18,91.18,34,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_0_first_version.py,28,28.57,75.0,85.71,96.43,96.43,28,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_cars_3_reverse_order.py,32,31.25,75.0,84.38,93.75,93.75,32,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_9_removing_item_by_value.py,35,31.43,80.0,88.57,94.29,94.29,35,100.0,0,0.0,0,0.0
pcc_chapter_03_partial_programs_motorcycles_3_inserting_elements.py,29,27.59,72.41,86.21,96.55,96.55,29,100.0,0,0.0,0,0.0
pcc_chapter_09_dog.py,148,33.11,72.3,87.16,91.22,93.92,148,100.0,0,0.0,0,0.0
pcc_chapter_09_car.py,189,29.1,73.54,85.19,93.12,95.77,189,100.0,0,0.0,0,0.0
pcc_chapter_09_electric_car.py,308,29.55,73.38,85.39,92.53,94.48,308,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_0_first_version.py,203,29.06,74.38,85.71,92.61,95.57,203,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_2_instances_as_attributes.py,262,29.01,74.05,85.11,92.75,94.66,262,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_3_battery_get_range.py,308,29.55,73.38,85.39,92.53,94.48,308,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_inheritance_electric_car_1_child_attributes_methods.py,234,29.06,73.93,85.9,92.74,95.3,234,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_5_incrementing_attribute.py,189,29.1,73.54,85.19,93.12,95.77,189,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_1_default_value.py,125,30.4,73.6,87.2,94.4,96.0,125,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_0_first_version.py,94,30.85,74.47,87.23,94.68,96.81,94,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_4_reject_rollbacks.py,173,30.06,72.83,85.55,93.64,95.95,173,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_3_modifying_through_method.py,147,29.93,74.83,87.07,94.56,95.92,147,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_working_with_classes_instances_car_2_modifying_attributes_directly.py,130,30.77,73.85,87.69,94.62,96.15,130,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_2_multiple_instances.py,148,33.11,72.3,87.16,91.22,93.92,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_1_calling_methods.py,89,29.21,69.66,84.27,91.01,94.38,89,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_creating_and_using_a_class_dog_0_first_version.py,103,33.01,73.79,86.41,90.29,93.2,103,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_1_storing_multiple_classes_in_a_module_my_electric_car.py,40,35.0,75.0,90.0,97.5,97.5,40,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_1_storing_multiple_classes_in_a_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_2_importing_multiple_classes_from_a_module_my_cars.py,50,34.0,74.0,92.0,96.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_2_importing_multiple_classes_from_a_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_my_cars.py,52,36.54,75.0,92.31,96.15,96.15,52,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_car.py,148,29.05,75.68,85.14,91.89,94.59,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_4_importing_module_into_module_electric_car.py,134,30.6,72.39,85.07,92.54,94.03,134,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_0_importing_single_class_car.py,148,29.05,75.68,85.14,91.89,94.59,148,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_0_importing_single_class_my_car.py,36,36.11,75.0,91.67,97.22,97.22,36,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_3_importing_entire_module_my_cars.py,50,38.0,74.0,92.0,96.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_09_partial_programs_importing_classes_importing_3_importing_entire_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_1_storing_multiple_classes_in_a_module_my_electric_car.py,40,35.0,75.0,90.0,97.5,97.5,40,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_1_storing_multiple_classes_in_a_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_2_importing_multiple_classes_from_a_module_my_cars.py,50,34.0,74.0,92.0,96.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_2_importing_multiple_classes_from_a_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_my_cars.py,52,36.54,75.0,92.31,96.15,96.15,52,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_car.py,148,29.05,75.68,85.14,91.89,94.59,148,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_4_importing_module_into_module_electric_car.py,134,30.6,72.39,85.07,92.54,94.03,134,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_0_importing_single_class_car.py,148,29.05,75.68,85.14,91.89,94.59,148,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_0_importing_single_class_my_car.py,36,36.11,75.0,91.67,97.22,97.22,36,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_3_importing_entire_module_my_cars.py,50,38.0,74.0,92.0,96.0,96.0,50,100.0,0,0.0,0,0.0
pcc_chapter_09_importing_classes_importing_3_importing_entire_module_car.py,275,29.45,73.82,85.09,92.0,93.82,275,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_1_try_except.py,17,23.53,47.06,58.82,64.71,88.24,17,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_0_first_version.py,24,45.83,83.33,95.83,100.0,100.0,24,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_2_analyzing_text.py,69,40.58,76.81,88.41,89.86,94.2,69,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_0_first_version.py,6,16.67,50.0,50.0,66.67,83.33,6,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_2_prevent_crashes.py,63,31.75,80.95,85.71,85.71,92.06,63,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_2_failing_silently.py,95,42.11,75.79,89.47,92.63,93.68,95,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_division_calculator_3_else_block.py,76,31.58,76.32,82.89,84.21,90.79,76,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_1_multiple_texts.py,104,42.31,75.96,90.38,93.27,94.23,104,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_alice_1_handline_filenotfounderror.py,39,41.03,76.92,87.18,89.74,94.87,39,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_exceptions_word_count_0_first_version.py,82,42.68,76.83,91.46,93.9,95.12,82,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_writing_to_a_file_write_message_0_first_version.py,20,40.0,95.0,100.0,100.0,100.0,20,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_writing_to_a_file_write_message_1_multiple_lines.py,36,36.11,75.0,86.11,91.67,100.0,36,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_3_accessing_lines.py,35,54.29,77.14,91.43,91.43,91.43,35,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_2_chained_methods.py,27,51.85,85.19,96.3,96.3,96.3,27,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_birthday.py,69,40.58,72.46,85.51,86.96,92.75,69,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_1_remove_blank_line.py,30,53.33,83.33,96.67,96.67,96.67,30,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_file_reader_0_first_version.py,23,52.17,86.96,95.65,95.65,95.65,23,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_1_lstrip.py,53,47.17,73.58,86.79,86.79,92.45,53,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_0_first_version.py,49,48.98,73.47,85.71,85.71,91.84,49,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_reading_from_a_file_pi_string_2_million_digits.py,62,45.16,69.35,83.87,83.87,93.55,62,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_1_combined.py,80,45.0,80.0,91.25,93.75,93.75,80,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_4_refactoring_three_functions.py,132,42.42,77.27,88.64,93.18,97.73,132,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_3_refactoring_two_functions.py,115,41.74,76.52,88.7,93.91,97.39,115,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_2_refactoring.py,91,41.76,78.02,91.21,94.51,96.7,91,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_number_reader.py,33,57.58,84.85,93.94,96.97,96.97,33,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_greet_user.py,39,53.85,84.62,94.87,97.44,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_remember_me_0_first_version.py,46,50.0,86.96,95.65,97.83,97.83,46,100.0,0,0.0,0,0.0
pcc_chapter_10_partial_programs_storing_data_number_writer.py,43,60.47,86.05,97.67,100.0,100.0,43,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_word_count.py,95,42.11,75.79,89.47,92.63,93.68,95,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_division_calculator.py,76,31.58,76.32,82.89,84.21,90.79,76,100.0,0,0.0,0,0.0
pcc_chapter_10_exceptions_alice.py,69,40.58,76.81,88.41,89.86,94.2,69,100.0,0,0.0,0,0.0
pcc_chapter_10_writing_to_a_file_write_message.py,36,36.11,75.0,86.11,91.67,100.0,36,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_pi_birthday.py,69,40.58,72.46,85.51,86.96,92.75,69,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_file_reader.py,35,54.29,77.14,91.43,91.43,91.43,35,100.0,0,0.0,0,0.0
pcc_chapter_10_reading_from_a_file_pi_string.py,62,45.16,69.35,83.87,83.87,93.55,62,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_remember_me.py,132,42.42,77.27,88.64,93.18,97.73,132,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_number_reader.py,33,57.58,84.85,93.94,96.97,96.97,33,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_greet_user.py,39,53.85,84.62,94.87,97.44,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_10_storing_data_number_writer.py,43,60.47,86.05,97.67,100.0,100.0,43,100.0,0,0.0,0,0.0
pcc_chapter_05_toppings.py,81,33.33,74.07,86.42,92.59,95.06,81,100.0,0,0.0,0,0.0
pcc_chapter_05_voting.py,34,20.59,58.82,76.47,79.41,85.29,34,100.0,0,0.0,0,0.0
pcc_chapter_05_magic_number.py,14,21.43,57.14,71.43,85.71,92.86,14,100.0,0,0.0,0,0.0
pcc_chapter_05_cars.py,49,34.69,67.35,81.63,91.84,93.88,49,100.0,0,0.0,0,0.0
pcc_chapter_05_amusement_park.py,45,28.89,57.78,68.89,71.11,88.89,45,100.0,0,0.0,0,0.0
pcc_chapter_05_banned_users.py,39,33.33,69.23,84.62,89.74,97.44,39,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_1_multiple_conditions.py,57,24.56,63.16,77.19,85.96,96.49,57,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_4_checking_list_not_empty.py,37,37.84,59.46,72.97,81.08,86.49,37,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_1_two_lines.py,20,20.0,60.0,75.0,80.0,90.0,20,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_voting_2_if_else.py,34,20.59,58.82,76.47,79.41,85.29,34,100.0,0,0.0,0,0.0
pcc_chapter_05_partial_programs_toppings_3_no_green_peppers.py,52,32.69,67.31,82.69,88.46,92.31,52,100.0,0,0.0,0,0.0
