File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_03_strcat.c,102,51.96,74.51,88.24,98.04,100.0,102,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_atoi.c,108,52.78,81.48,88.89,96.3,99.07,108,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_reverse.c,108,53.7,80.56,87.96,96.3,100.0,108,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_getop.c,209,49.28,72.25,83.25,95.22,99.52,209,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_itoa.c,184,52.17,81.52,86.96,94.57,97.83,184,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_getline.c,83,51.81,80.72,89.16,92.77,98.8,83,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_06_strindex.c,145,55.86,80.0,88.28,95.86,100.0,145,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_16_sort.c,1192,50.84,76.85,84.14,94.71,98.24,1187,99.58,5,0.42,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_15_sort.c,1068,51.78,78.28,85.21,94.85,98.5,1063,99.53,5,0.47,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_19_undcl.c,729,52.67,82.85,89.99,96.16,97.94,719,98.63,10,1.37,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_09_date_conversion_pointers.c,546,53.85,81.14,87.36,95.6,98.35,546,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_5_exercise_5_14_sort.c,1040,51.92,78.65,85.48,94.9,98.46,1035,99.52,5,0.48,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_04_squeeze.c,165,55.15,80.0,89.09,99.39,100.0,165,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_02_loop.c,122,48.36,75.41,85.25,92.62,95.08,122,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_09_bitcount.c,174,45.98,74.71,81.61,92.53,97.13,174,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_08_rightrot.c,221,42.08,70.14,79.64,90.5,95.93,221,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_06_setbits.c,148,41.89,77.7,80.41,87.16,91.22,148,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_05_any.c,151,55.63,80.79,90.73,98.68,100.0,151,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_07_invert.c,119,45.38,78.99,81.51,87.39,90.76,119,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_03_htoi.c,365,51.51,76.71,83.29,93.42,98.63,365,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_01_types_ranges.c,251,53.78,83.27,97.61,98.01,100.0,251,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_2_exercise_2_10_lower.c,70,51.43,75.71,87.14,94.29,97.14,69,98.57,1,1.43,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_02_print.c,330,54.85,76.97,85.15,93.64,99.39,330,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_04_minscanf.c,429,62.0,85.55,92.07,97.2,97.67,421,98.14,8,1.86,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_05_calculator.c,375,49.07,71.73,85.07,93.87,98.13,375,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_08_print.c,291,57.73,80.76,89.35,96.56,98.97,291,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_06_compare.c,308,57.14,81.17,89.29,97.4,99.68,308,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_07_find.c,460,54.78,76.96,84.78,94.57,98.7,460,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_03_minprintf.c,377,57.82,84.88,90.98,98.14,98.94,375,99.47,2,0.53,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_09_isupper.c,146,52.74,80.82,91.1,97.26,98.63,146,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_7_exercise_7_01_case.c,202,55.94,82.67,89.11,97.52,99.01,202,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_03_expand.c,366,52.73,75.41,84.43,95.63,99.73,366,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_05_itob.c,348,52.01,81.03,89.08,95.98,97.7,347,99.71,1,0.29,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_01_binsearch.c,554,50.18,83.39,89.53,95.49,99.46,554,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_06_itoa.c,319,50.47,84.01,89.66,95.61,96.55,317,99.37,2,0.63,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_04_itoa.c,250,50.8,85.2,91.6,97.6,97.6,249,99.6,1,0.4,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_3_exercise_3_02_escape.c,893,49.83,73.8,84.21,98.1,99.55,893,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_07_ungets.c,294,50.34,80.95,89.46,97.28,99.66,294,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_05_math.c,890,46.4,71.69,84.94,95.39,98.2,890,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_10_calculator.c,1103,48.05,72.53,84.41,95.65,98.28,1103,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_02_atof.c,449,53.01,76.39,82.63,93.1,96.66,449,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_03_calculator.c,641,46.02,70.36,83.31,94.54,98.28,641,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_08_getch.c,132,47.73,81.06,92.42,97.73,99.24,132,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_11_getop.c,575,46.61,70.43,83.13,94.26,98.43,575,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_12_itoa.c,167,52.69,85.03,90.42,96.41,97.6,167,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_01_strindex.c,291,50.86,77.66,87.97,95.53,99.66,291,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_09_getch.c,130,47.69,77.69,88.46,97.69,99.23,130,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_06_variables.c,1035,46.76,71.79,84.64,95.56,98.26,1035,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_13_reverse.c,118,55.08,83.9,93.22,98.31,100.0,118,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_04_stack.c,825,45.94,72.12,84.85,95.52,98.42,825,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_4_exercise_4_14_swap.c,66,53.03,90.91,93.94,98.48,100.0,66,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_02_syscalls.c,704,49.72,75.99,88.78,94.89,98.58,701,99.57,3,0.43,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_04_syscalls.c,1162,51.64,76.16,89.24,95.01,98.88,1159,99.74,3,0.26,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_05_fsize.c,904,55.75,81.31,87.28,94.8,99.23,904,100.0,0,0.0,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_03_syscalls.c,1057,51.28,76.35,89.21,95.18,98.86,1054,99.72,3,0.28,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_08_bfree.c,947,50.58,75.08,85.74,93.98,98.84,946,99.89,1,0.11,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_07_malloc_free.c,843,50.18,74.26,85.05,93.71,98.81,842,99.88,1,0.12,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_06_calloc.c,771,50.19,74.06,85.21,93.9,98.7,770,99.87,1,0.13,0,0.0
ansi_c_the-c-programming-language-2nd-edition-solutions_chapter_8_exercise_8_01_cat.c,247,58.7,83.4,90.69,96.36,99.19,246,99.6,1,0.4,0,0.0
