File Name,Total,Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
tour-of-cpp-main_12-algorithms_set_ops.cc,443,439,99.1,4,0.9,0,0.0
tour-of-cpp-main_12-algorithms_partial_sum.cc,225,223,99.11,2,0.89,0,0.0
tour-of-cpp-main_12-algorithms_heap_ops.cc,722,719,99.58,3,0.42,0,0.0
tour-of-cpp-main_12-algorithms_all_any_none_of.cc,551,548,99.46,3,0.54,0,0.0
tour-of-cpp-main_06-templates_accumulate.cc,348,344,98.85,4,1.15,0,0.0
tour-of-cpp-main_06-templates_tuple_apply.cc,497,487,97.99,10,2.01,0,0.0
tour-of-cpp-main_06-templates_count_if.cc,404,401,99.26,3,0.74,0,0.0
tour-of-cpp-main_06-templates_for_each.cc,383,380,99.22,3,0.78,0,0.0
tour-of-cpp-main_06-templates_recursive_lambdas.cc,255,253,99.22,2,0.78,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Self-Test-Programs_7.cpp,68,68,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Self-Test-Programs_9.cpp,54,54,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Self-Test-Programs_8.cpp,58,58,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Self-Test-Programs_5.cpp,59,59,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_4.cpp,85,85,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_2.cpp,109,109,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_3.cpp,99,99,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_7.cpp,144,144,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_9.cpp,118,118,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_8.cpp,89,89,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_5.cpp,196,196,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_6.cpp,116,116,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Programming Projects 2_1.cpp,128,128,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 2_Remaining_10.cpp,80,80,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_4.cpp,173,169,97.69,4,2.31,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_2.cpp,161,157,97.52,4,2.48,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_3.cpp,256,252,98.44,4,1.56,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_7.cpp,154,154,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_9.cpp,298,298,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_8.cpp,686,686,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_10.cpp,289,289,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_12.cpp,516,516,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_14.cpp,180,180,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_13.cpp,253,253,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_5.cpp,231,231,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_11.cpp,321,317,98.75,4,1.25,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_6.cpp,250,250,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Programming Projects_1.cpp,153,149,97.39,4,2.61,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2d.cpp,45,45,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2c.cpp,38,38,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_4.cpp,19,19,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2b.cpp,40,40,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_3.cpp,47,47,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_9.cpp,76,76,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_8.cpp,76,76,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2e.cpp,75,75,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2f.cpp,38,38,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_12.cpp,98,98,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_2a.cpp,38,38,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_14.cpp,70,70,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_17.cpp,89,89,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_13.cpp,66,66,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 3_Self-Test Exercises_6.cpp,83,82,98.8,1,1.2,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_4.cpp,142,142,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_2.cpp,113,113,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_3.cpp,113,113,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_7.cpp,168,168,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_9.cpp,72,71,98.61,1,1.39,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_8.cpp,76,76,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_10.cpp,71,71,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_12.cpp,85,85,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_13.cpp,49,49,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_5.cpp,122,122,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_11.cpp,87,87,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_6.cpp,229,229,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Programming Projects_1.cpp,72,72,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_1 point 4.cpp,97,97,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-9.cpp,29,29,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_test.cpp,325,325,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-13.cpp,37,37,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-11.cpp,51,51,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-5.cpp,48,48,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-3.cpp,72,72,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-2.cpp,26,26,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-7.cpp,65,64,98.46,1,1.54,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-8.cpp,68,68,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-6.cpp,37,37,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-12.cpp,23,23,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-1.cpp,33,33,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-10.cpp,36,36,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 1_Self-Test-Problems_Self-Test-4.cpp,51,51,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_5 (Vector 2D)_5.cpp,216,214,99.07,2,0.93,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_8 (Temperature)_8.cpp,176,171,97.16,5,2.84,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_2 (Rational)_2.cpp,1540,1528,99.22,12,0.78,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_1 (Money)_1.cpp,1516,1501,99.01,15,0.99,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_3 (Complex)_3.cpp,541,532,98.34,9,1.66,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_6 (Reverse Elements)_6.cpp,279,279,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_4 (Overloading Array Operator)_4.cpp,364,364,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 8_Programming Projects_7 (Next Prime Number)_7.cpp,257,257,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_4.cpp,250,244,97.6,6,2.4,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_2.cpp,289,286,98.96,3,1.04,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_3.cpp,289,281,97.23,8,2.77,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_7.cpp,287,285,99.3,2,0.7,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_9.cpp,106,106,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_8.cpp,150,150,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_10.cpp,163,163,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_5.cpp,299,295,98.66,4,1.34,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_6.cpp,190,190,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 6_Programming Projects_1.cpp,373,372,99.73,1,0.27,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_4.cpp,302,302,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_2.cpp,336,333,99.11,3,0.89,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_3.cpp,545,545,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_7.cpp,185,185,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_9.cpp,983,983,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_8.cpp,214,214,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_5.cpp,172,172,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_6.cpp,868,864,99.54,4,0.46,0,0.0
Absolute-Cpp-Solutions-master_Chapter 7_Programming Projects_1.cpp,568,568,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_15.cpp,231,228,98.7,3,1.3,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_2.cpp,398,398,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_3.cpp,234,233,99.57,1,0.43,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_12.cpp,842,839,99.64,3,0.36,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_14.cpp,276,274,99.28,2,0.72,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_17.cpp,324,321,99.07,3,0.93,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_11.cpp,383,383,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Programming Projects_1.cpp,252,248,98.41,4,1.59,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Self-Test Exercises_5.cpp,101,101,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 4_Self-Test Exercises_6.cpp,68,68,100.0,0,0.0,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_15.cpp,556,552,99.28,4,0.72,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_4.cpp,524,519,99.05,5,0.95,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_2.cpp,280,278,99.29,2,0.71,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_3.cpp,303,302,99.67,1,0.33,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_7.cpp,275,273,99.27,2,0.73,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_9.cpp,1077,1075,99.81,2,0.19,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_10.cpp,411,404,98.3,7,1.7,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_13.cpp,452,449,99.34,3,0.66,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_5.cpp,354,351,99.15,3,0.85,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_6.cpp,533,529,99.25,4,0.75,0,0.0
Absolute-Cpp-Solutions-master_Chapter 5_Programming Projects_1.cpp,934,928,99.36,6,0.64,0,0.0
