File Name,Total,Top-1 Acc (%),Top-3 Acc (%),Top-5 Acc (%),Top-10 Acc (%),Top-20 Acc (%),Found,Found (%),Not Found,Not Found (%),Fail,Fail (%)
ruby5-code_code_metaprogramming_accessor_1.rb,93,39.78,64.52,79.57,91.4,96.77,93,100.0,0,0.0,0,0.0
ruby5-code_code_metaprogramming_logging_1.rb,62,40.32,62.9,75.81,87.1,93.55,62,100.0,0,0.0,0,0.0
ruby5-code_code_metaprogramming_ref1_file_using_refinement.rb,27,44.44,62.96,81.48,88.89,96.3,27,100.0,0,0.0,0,0.0
ruby5-code_code_metaprogramming_ref1_vanity_refinement.rb,34,41.18,70.59,76.47,85.29,97.06,34,100.0,0,0.0,0,0.0
ruby5-code_code_metaprogramming_ref1_main_program.rb,26,42.31,88.46,96.15,100.0,100.0,26,100.0,0,0.0,0,0.0
ruby5-code_code_sl_csv_sample_1.rb,53,30.19,54.72,71.7,92.45,96.23,53,100.0,0,0.0,0,0.0
ruby5-code_code_sl_csv_sample_3.rb,91,36.26,65.93,76.92,91.21,98.9,90,98.9,1,1.1,0,0.0
ruby5-code_code_sl_csv_sample_0.rb,59,27.12,59.32,71.19,84.75,93.22,59,100.0,0,0.0,0,0.0
ruby5-code_code_sl_csv_sample_2.rb,52,44.23,71.15,80.77,84.62,92.31,49,94.23,3,5.77,0,0.0
ruby5-code_code_unittesting_test_playlist_builder2.rb,133,37.59,69.92,79.7,92.48,99.25,133,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_manual_romanbug.rb,44,38.64,68.18,86.36,90.91,95.45,44,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_playlist_builder1.rb,169,39.64,82.84,89.94,95.27,99.41,169,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_roman4.rb,79,37.97,75.95,88.61,96.2,98.73,79,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_roman3.rb,259,30.89,65.64,74.13,86.49,95.37,259,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_romanbug1.rb,48,35.42,75.0,87.5,95.83,97.92,48,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_playlist_builder.rb,122,28.69,59.84,64.75,84.43,93.44,122,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_roman5.rb,119,36.97,68.07,80.67,94.96,99.16,119,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_roman3.rb,93,34.41,74.19,87.1,97.85,98.92,93,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_playlist_builder_mock.rb,149,35.57,67.11,78.52,91.95,99.33,149,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_roman.rb,119,36.97,68.07,80.67,94.96,99.16,119,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_test_romanbug2.rb,93,34.41,74.19,87.1,97.85,98.92,93,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_romanbug.rb,176,34.66,74.43,79.55,91.48,98.3,176,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_4_tennis_scorer.rb,72,25.0,54.17,63.89,83.33,93.06,72,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_4_ts_spec.rb,152,32.24,70.39,90.13,98.03,99.34,152,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_4_ts_shoulda_1.rb,133,28.57,73.68,89.47,93.98,100.0,133,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_4_ts_shoulda.rb,121,32.23,74.38,90.91,96.69,100.0,121,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_2_ts_spec_paren.rb,81,48.15,70.37,82.72,85.19,90.12,81,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_2_tennis_scorer.rb,9,33.33,44.44,55.56,66.67,88.89,9,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_2_ts_spec.rb,53,26.42,77.36,96.23,100.0,100.0,53,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_3_tennis_scorer.rb,72,25.0,54.17,63.89,83.33,93.06,72,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_3_ts_spec.rb,106,30.19,77.36,94.34,99.06,99.06,106,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_5_tennis_scorer.rb,72,25.0,54.17,63.89,83.33,93.06,72,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_5_ts_spec.rb,150,35.33,74.67,91.33,98.67,99.33,150,100.0,0,0.0,0,0.0
ruby5-code_code_unittesting_bdd_1_ts_spec.rb,30,10.0,76.67,96.67,100.0,100.0,30,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_sales_data_feed.rb,162,35.19,62.35,72.84,88.89,96.91,162,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_stock_stats.rb,41,51.22,70.73,85.37,90.24,100.0,41,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_1a.rb,64,39.06,73.44,85.94,90.62,98.44,64,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock.rb,34,38.24,61.76,70.59,85.29,91.18,34,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_6.rb,72,44.44,70.83,84.72,93.06,97.22,72,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_3.rb,58,44.83,67.24,77.59,91.38,98.28,58,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_2.rb,77,36.36,68.83,83.12,89.61,98.7,77,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_4.rb,54,44.44,70.37,83.33,94.44,98.15,54,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_8.rb,99,44.44,66.67,79.8,91.92,95.96,99,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_1.rb,64,39.06,73.44,85.94,90.62,98.44,64,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_5.rb,82,41.46,69.51,82.93,93.9,97.56,82,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_csv_reader.rb,86,36.05,55.81,63.95,87.21,95.35,86,100.0,0,0.0,0,0.0
ruby5-code_code_tut_classes_stock_stats_book_in_stock_7.rb,64,46.88,68.75,79.69,89.06,95.31,64,100.0,0,0.0,0,0.0
ruby5-code_code_tut_stdtypes_read_songdata_1.rb,70,34.29,65.71,82.86,90.0,97.14,70,100.0,0,0.0,0,0.0
ruby5-code_code_tut_stdtypes_read_songdata_3.rb,98,37.76,67.35,82.65,88.78,96.94,98,100.0,0,0.0,0,0.0
ruby5-code_code_tut_stdtypes_read_songdata_2.rb,77,36.36,67.53,84.42,90.91,97.4,77,100.0,0,0.0,0,0.0
ruby5-code_code_tut_stdtypes_range_case.rb,51,9.8,39.22,50.98,70.59,84.31,47,92.16,4,7.84,0,0.0
ruby5-code_code_tut_stdtypes_range_case_2.rb,51,9.8,39.22,50.98,70.59,92.16,51,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_fibonacci_up_to.rb,46,39.13,54.35,63.04,71.74,84.78,46,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_show.rb,28,35.71,67.86,82.14,96.43,100.0,28,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_bester_word_count.rb,51,43.14,58.82,66.67,90.2,96.08,51,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_count_frequency.rb,29,37.93,68.97,72.41,79.31,96.55,29,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_words_from_string.rb,18,55.56,72.22,77.78,88.89,100.0,18,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_ugly_word_count.rb,66,34.85,69.7,84.85,90.91,98.48,66,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_test_count_frequency.rb,155,40.0,74.84,87.1,89.68,96.13,155,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_better_word_count.rb,61,34.43,68.85,85.25,91.8,98.36,61,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_bester_word_count_with_tap.rb,99,40.4,60.61,73.74,91.92,94.95,99,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_wordfreq.rb,27,33.33,74.07,85.19,88.89,100.0,27,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_best_word_count.rb,63,34.92,66.67,80.95,92.06,98.41,63,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_test_words_from_string.rb,138,39.86,74.64,86.96,94.2,97.83,138,100.0,0,0.0,0,0.0
ruby5-code_code_tut_containers_word_freq_test_word_freq.rb,167,36.53,82.63,89.82,97.01,99.4,167,100.0,0,0.0,0,0.0
ruby5-code_code_encoding_encoding.rb,62,50.0,75.81,83.87,98.39,98.39,62,100.0,0,0.0,0,0.0
ruby5-code_code_encoding_utf.rb,5,20.0,80.0,100.0,100.0,100.0,5,100.0,0,0.0,0,0.0
ruby5-code_code_encoding_iso-8859-1.rb,6,33.33,83.33,100.0,100.0,100.0,6,100.0,0,0.0,0,0.0
ruby5-code_code_encoding_list_encodings.rb,117,36.75,61.54,73.5,88.03,94.02,116,99.15,1,0.85,0,0.0
ruby5-code_code_ruby_style_team.rb,92,18.48,50.0,60.87,79.35,90.22,90,97.83,2,2.17,0,0.0
ruby5-code_code_ruby_style_csv_from_row.rb,101,37.62,66.34,75.25,86.14,97.03,101,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_lib_aaagmnr.rb,29,31.03,82.76,89.66,93.1,100.0,29,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_lib_aaagmnr_finder.rb,102,42.16,69.61,77.45,88.24,99.02,102,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_lib_aaagmnr_runner.rb,86,41.86,66.28,81.4,89.53,97.67,86,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_lib_aaagmnr_options.rb,140,33.57,71.43,79.29,86.43,96.43,140,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_lib_aaagmnr_version.rb,8,25.0,75.0,75.0,87.5,100.0,8,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_spec_aaagmnr_spec.rb,22,22.73,68.18,86.36,95.45,95.45,22,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_spec_spec_helper.rb,37,37.84,72.97,78.38,86.49,97.3,37,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_spec_aaagmnr_options_spec.rb,185,40.0,78.92,90.27,98.92,99.46,185,100.0,0,0.0,0,0.0
ruby5-code_code_ruby_style_aaagmnr_spec_aaagmnr_finder_spec.rb,215,42.33,74.88,87.91,96.28,97.67,215,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_observer_impl.rb,33,45.45,60.61,66.67,81.82,96.97,33,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_state_eg.rb,71,32.39,57.75,78.87,88.73,98.59,71,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_pin_head.rb,30,43.33,76.67,96.67,96.67,96.67,30,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_who_am_i.rb,85,37.65,61.18,76.47,83.53,97.65,85,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_morals.rb,18,27.78,55.56,55.56,83.33,100.0,18,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_status.rb,98,33.67,53.06,66.33,79.59,88.78,95,96.94,3,3.06,0,0.0
ruby5-code_code_tut_modules_gserver-logger.rb,70,41.43,68.57,81.43,88.57,98.57,70,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_observer_impl_eg.rb,27,40.74,59.26,66.67,81.48,96.3,27,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_comparable.rb,97,41.24,63.92,80.41,89.69,95.88,97,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_vowel_finder_sum.rb,69,37.68,57.97,69.57,78.26,97.1,69,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_extend.rb,88,34.09,67.05,79.55,88.64,98.86,88,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_trig.rb,24,37.5,62.5,62.5,75.0,95.83,24,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_vowel_finder_eg.rb,21,47.62,71.43,85.71,95.24,100.0,21,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_lookup.rb,55,20.0,49.09,58.18,76.36,90.91,55,100.0,0,0.0,0,0.0
ruby5-code_code_tut_modules_vowel_finder.rb,32,34.38,50.0,62.5,75.0,93.75,32,100.0,0,0.0,0,0.0
ruby5-code_code_debugging_pry_test.rb,140,28.57,56.43,67.14,83.57,94.29,138,98.57,2,1.43,0,0.0
ruby5-code_code_debugging_debugger_test.rb,140,28.57,56.43,67.14,83.57,94.29,138,98.57,2,1.43,0,0.0
ruby5-code_code_rubyworld_option_2.rb,100,34.0,75.0,85.0,92.0,100.0,100,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_ruby_option.rb,71,35.21,80.28,87.32,97.18,100.0,71,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_copy.rb,27,22.22,48.15,77.78,92.59,92.59,27,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_envvar.rb,82,29.27,59.76,78.05,96.34,100.0,82,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_option_1.rb,77,31.17,72.73,81.82,90.91,100.0,77,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_syntax_error.rb,21,19.05,52.38,76.19,90.48,95.24,21,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_test.rb,10,50.0,70.0,70.0,80.0,100.0,10,100.0,0,0.0,0,0.0
ruby5-code_code_rubyworld_option_3.rb,65,32.31,66.15,78.46,92.31,98.46,65,100.0,0,0.0,0,0.0
ruby5-code_code_reference_proc_new.rb,20,30.0,65.0,75.0,80.0,90.0,20,100.0,0,0.0,0,0.0
ruby5-code_code_reference_ary_test.rb,133,31.58,57.89,72.18,87.97,95.49,133,100.0,0,0.0,0,0.0
ruby5-code_code_reference_heredoc.rb,4,25.0,50.0,75.0,75.0,75.0,4,100.0,0,0.0,0,0.0
ruby5-code_code_reference_kwargs.rb,69,31.88,55.07,78.26,95.65,100.0,69,100.0,0,0.0,0,0.0
ruby5-code_code_reference_class_var_test.rb,40,27.5,45.0,62.5,77.5,92.5,40,100.0,0,0.0,0,0.0
ruby5-code_code_reference_string.rb,116,43.97,72.41,85.34,97.41,99.14,116,100.0,0,0.0,0,0.0
ruby5-code_code_reference_lambda.rb,22,36.36,59.09,68.18,72.73,90.91,22,100.0,0,0.0,0,0.0
ruby5-code_code_reference_kwargs_2.rb,93,32.26,58.06,79.57,92.47,98.92,93,100.0,0,0.0,0,0.0
ruby5-code_code_reference_quoting.rb,14,28.57,57.14,78.57,78.57,85.71,14,100.0,0,0.0,0,0.0
ruby5-code_code_reference_local_jump_error.rb,13,30.77,46.15,69.23,69.23,84.62,13,100.0,0,0.0,0,0.0
ruby5-code_code_reference_keyword_table.rb,248,42.34,88.31,94.35,96.77,98.39,248,100.0,0,0.0,0,0.0
ruby5-code_code_reference_local_jump_error_2.rb,18,27.78,44.44,61.11,61.11,77.78,18,100.0,0,0.0,0,0.0
ruby5-code_code_reference_heredoc_2.rb,6,33.33,66.67,83.33,83.33,83.33,6,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_lib_aaagmnr.rb,33,30.3,84.85,90.91,93.94,100.0,33,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_lib_aaagmnr_finder.rb,199,36.68,57.79,72.86,88.94,94.97,199,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_lib_aaagmnr_runner.rb,119,36.13,60.5,75.63,89.08,95.8,119,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_lib_aaagmnr_options.rb,202,32.18,63.86,74.75,87.62,95.05,202,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_lib_aaagmnr_version.rb,8,25.0,75.0,75.0,87.5,100.0,8,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_spec_aaagmnr_spec.rb,22,22.73,68.18,86.36,95.45,95.45,22,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_spec_spec_helper.rb,37,37.84,72.97,78.38,86.49,97.3,37,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_spec_aaagmnr_options_spec.rb,185,40.0,78.92,90.27,98.92,99.46,185,100.0,0,0.0,0,0.0
ruby5-code_code_sorbet_aaagmnr_spec_aaagmnr_finder_spec.rb,215,42.33,74.88,87.91,96.28,97.67,215,100.0,0,0.0,0,0.0
ruby5-code_code_win32_gohome.rb,22,45.45,72.73,95.45,95.45,100.0,22,100.0,0,0.0,0,0.0
ruby5-code_code_win32_win32each.rb,76,31.58,53.95,64.47,72.37,75.0,58,76.32,18,23.68,0,0.0
ruby5-code_code_win32_dl.rb,70,38.57,62.86,81.43,100.0,100.0,70,100.0,0,0.0,0,0.0
ruby5-code_code_win32_navigate.rb,27,48.15,74.07,92.59,96.3,100.0,27,100.0,0,0.0,0,0.0
ruby5-code_code_win32_get_set_height.rb,33,36.36,60.61,84.85,87.88,90.91,31,93.94,2,6.06,0,0.0
ruby5-code_code_win32_winrotexcel.rb,142,30.28,47.18,64.79,72.54,78.87,115,80.99,27,19.01,0,0.0
ruby5-code_code_win32_timeole.rb,46,32.61,71.74,76.09,86.96,91.3,46,100.0,0,0.0,0,0.0
ruby5-code_code_win32_open_office.rb,190,33.16,71.05,83.68,87.89,93.16,184,96.84,6,3.16,0,0.0
ruby5-code_code_win32_record_navigation.rb,151,34.44,64.9,82.78,92.05,98.01,150,99.34,1,0.66,0,0.0
ruby5-code_code_pickaxe_myprog.rb,13,53.85,84.62,92.31,100.0,100.0,13,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_lib_aaagmnr.rb,29,31.03,82.76,89.66,93.1,100.0,29,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_lib_aaagmnr_finder.rb,102,42.16,69.61,77.45,88.24,99.02,102,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_lib_aaagmnr_runner.rb,86,41.86,66.28,81.4,89.53,97.67,86,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_lib_aaagmnr_options.rb,140,33.57,71.43,79.29,86.43,96.43,140,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_lib_aaagmnr_version.rb,8,25.0,75.0,75.0,87.5,100.0,8,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_spec_aaagmnr_spec.rb,22,22.73,68.18,86.36,95.45,95.45,22,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_spec_spec_helper.rb,37,37.84,72.97,78.38,86.49,97.3,37,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_spec_aaagmnr_options_spec.rb,185,40.0,78.92,90.27,98.92,99.46,185,100.0,0,0.0,0,0.0
ruby5-code_code_typed_ruby_aaagmnr_spec_aaagmnr_finder_spec.rb,215,42.33,74.88,87.91,96.28,97.67,215,100.0,0,0.0,0,0.0
ruby5-code_code_ducktyping_test_add_customer_1.rb,96,43.75,79.17,87.5,90.62,97.92,96,100.0,0,0.0,0,0.0
ruby5-code_code_ducktyping_roman3.rb,292,31.51,65.07,73.97,85.62,93.84,291,99.66,1,0.34,0,0.0
ruby5-code_code_ducktyping_test_add_customer_3.rb,60,40.0,83.33,90.0,96.67,98.33,60,100.0,0,0.0,0,0.0
ruby5-code_code_ducktyping_add_customer.rb,32,34.38,62.5,75.0,90.62,96.88,32,100.0,0,0.0,0,0.0
ruby5-code_code_ducktyping_test_add_customer_2.rb,50,38.0,82.0,88.0,94.0,98.0,50,100.0,0,0.0,0,0.0
ruby5-code_code_web_cookies.rb,84,33.33,63.1,77.38,89.29,96.43,84,100.0,0,0.0,0,0.0
ruby5-code_code_web_erb.rb,30,23.33,60.0,73.33,93.33,100.0,30,100.0,0,0.0,0,0.0
ruby5-code_code_web_haml_example.rb,81,44.44,76.54,82.72,91.36,96.3,81,100.0,0,0.0,0,0.0
ruby5-code_code_web_escape_02.rb,17,47.06,82.35,82.35,100.0,100.0,17,100.0,0,0.0,0,0.0
ruby5-code_code_web_escape_01.rb,13,53.85,76.92,76.92,100.0,100.0,13,100.0,0,0.0,0,0.0
ruby5-code_code_web_escape_03.rb,13,53.85,76.92,76.92,100.0,100.0,13,100.0,0,0.0,0,0.0
ruby5-code_code_web_webrick2.rb,96,43.75,72.92,85.42,96.88,98.96,96,100.0,0,0.0,0,0.0
ruby5-code_code_web_webrick1.rb,45,42.22,66.67,82.22,100.0,100.0,45,100.0,0,0.0,0,0.0
ruby5-code_code_web_session.rb,137,39.42,68.61,82.48,92.7,96.35,137,100.0,0,0.0,0,0.0
ruby5-code_code_web_sinatra_01_sinatra_with_regex.rb,62,29.03,66.13,82.26,91.94,98.39,62,100.0,0,0.0,0,0.0
ruby5-code_code_web_sinatra_01_sinatra_with_erb.rb,37,21.62,67.57,89.19,94.59,100.0,37,100.0,0,0.0,0,0.0
ruby5-code_code_web_sinatra_01_sinatra_class.rb,20,30.0,70.0,85.0,95.0,100.0,20,100.0,0,0.0,0,0.0
ruby5-code_code_web_sinatra_01_sinatra.rb,36,22.22,69.44,88.89,94.44,100.0,36,100.0,0,0.0,0,0.0
ruby5-code_code_web_sinatra_01_sinatra_with_param.rb,58,29.31,67.24,84.48,93.1,98.28,58,100.0,0,0.0,0,0.0
ruby5-code_code_object_ref_alias_2.rb,20,25.0,50.0,65.0,75.0,90.0,19,95.0,1,5.0,0,0.0
ruby5-code_code_object_ref_alias_1.rb,30,30.0,46.67,53.33,60.0,76.67,27,90.0,3,10.0,0,0.0
ruby5-code_code_object_ref_attribute.rb,43,25.58,51.16,81.4,90.7,97.67,43,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_relatives.rb,43,37.21,74.42,83.72,90.7,93.02,42,97.67,1,2.33,0,0.0
ruby5-code_code_ospace_timestamp.rb,62,22.58,59.68,75.81,83.87,96.77,62,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_yaml_load.rb,118,35.59,68.64,82.2,94.07,99.15,118,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_marshal_load.rb,117,35.04,67.52,77.78,92.31,99.15,117,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_chord.rb,108,46.3,70.37,83.33,93.52,99.07,108,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_json_load.rb,140,37.86,67.86,77.86,92.14,98.57,140,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_drb_drb_client.rb,35,40.0,71.43,91.43,97.14,100.0,35,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_drb_drb_integration.rb,8,50.0,100.0,100.0,100.0,100.0,8,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_drb_drb_server.rb,42,42.86,73.81,83.33,88.1,95.24,42,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_caller_main.rb,25,44.0,80.0,84.0,96.0,100.0,25,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_caller_stack_dumper.rb,94,25.53,63.83,74.47,84.04,98.94,94,100.0,0,0.0,0,0.0
ruby5-code_code_ospace_caller_sub.rb,18,50.0,66.67,77.78,77.78,100.0,18,100.0,0,0.0,0,0.0
ruby5-code_code_intro_block_example2.rb,41,41.46,68.29,75.61,80.49,85.37,40,97.56,1,2.44,0,0.0
ruby5-code_code_intro_puts_examples.rb,42,40.48,59.52,69.05,85.71,92.86,42,100.0,0,0.0,0,0.0
ruby5-code_code_intro_hash_with_symbol_keys_19.rb,50,40.0,74.0,90.0,98.0,98.0,50,100.0,0,0.0,0,0.0
ruby5-code_code_intro_weekdays.rb,27,18.52,55.56,77.78,85.19,88.89,27,100.0,0,0.0,0,0.0
ruby5-code_code_intro_hash_with_symbol_keys.rb,53,54.72,79.25,90.57,98.11,98.11,53,100.0,0,0.0,0,0.0
ruby5-code_code_intro_cmd_line.rb,12,50.0,75.0,83.33,100.0,100.0,12,100.0,0,0.0,0,0.0
ruby5-code_code_intro_block_example.rb,20,15.0,55.0,75.0,80.0,90.0,20,100.0,0,0.0,0,0.0
ruby5-code_code_intro_hello1.rb,33,42.42,69.7,69.7,69.7,96.97,33,100.0,0,0.0,0,0.0
ruby5-code_code_intro_hash_example.rb,69,73.91,85.51,92.75,98.55,98.55,69,100.0,0,0.0,0,0.0
